,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
thai,2331.074272861244,2292.3141498938876,2278.5068178603547,2380.1579430477063,2360.062827984969,2340.1239455203863,2366.859146118866,2197.6311035704707,2115.616906354844,2361.4676467787035,2272.2620666399425,2388.6951145092244,2507.846780010896,2429.775594589274,2379.2779014229186,2389.238219166096,2245.1201833934065,2327.575759643677,2206.602054468648,2371.25577034594,2307.4721046209906,2296.25171561002,2323.429956591605,2138.552459521092,2538.8821666088056,2403.284612930185,2288.9721598649003,2401.320837176512,2355.5604451076156,2217.4284293974665,2232.5050917936596,2204.5121290165534,0.0,2288.3143623001033,2333.839769483897,2089.687994014709,2333.088094563106,2398.619622670046,2343.4690453809376,2388.9340958897656,2476.656491577862,2305.082149560961,2218.146275382633,2181.2351893038617,2363.1112433342114,2264.7127222412546,1958.058524536866,2339.3544203878255,2352.73497641108
mongolian,2237.5185576166864,2181.422444760938,2281.4057149074188,2319.7619987618664,2256.8815495914755,2354.0199034878724,2245.2564550792863,2268.2096481684916,2169.35682721866,2278.280841637424,2305.6973368126305,2342.2990631390117,2282.8632785739383,2179.417265625589,2300.0554662539716,2290.885633173041,2283.9377655121452,2220.772022170685,2176.0147474803002,2234.8629587506803,2189.8130337084935,2173.1365722323417,2227.96475495397,2201.5436102843883,2404.4035245322007,2259.811093412118,2108.0449873626294,2245.736922752853,2075.5091937082375,2166.140568193548,2332.440051800722,2260.053482906157,2288.3143623001033,0.0,2275.452038517864,2201.050839661448,2314.782390209891,2204.5365339180466,2263.2414265617463,2183.7355561968275,2299.479721989686,2296.3441430490047,2295.689901643988,2185.212091009701,2270.965971149677,2214.7963737558775,2234.2333920046385,2275.1841522325376,2367.063210252789
romanian,1272.4779988509108,1717.6613481810205,2193.7398699913515,1167.2248327814054,1188.4634432962334,2340.778393438943,1896.936320895832,2098.5188106819123,1902.9105014277995,2160.14446003205,2130.9105332008294,1809.6573112940312,2002.172774802721,2003.0028879976967,1873.1289035070763,2267.891856330955,1989.8952985788965,1981.5098747354066,1644.2427821434355,1623.6832281426023,1701.2363028796954,1755.1008692347677,1985.578112871453,1955.8021020118185,2149.599967761845,2087.916014239583,1887.1218784490736,1089.3275516825242,2060.781013880558,1656.8205473282176,2130.3493570397127,2149.550524708642,2333.839769483897,2275.452038517864,0.0,1915.0276443413418,2220.1992902707248,1715.8644939784892,1151.6467461507643,1722.144990235665,1764.9425384631381,1488.4116277935548,1828.4395096898572,1925.1878905908563,1758.6586430474863,2133.6792377500797,2065.244864895325,1881.4143059766425,1467.1232844878477
punjabi,1933.3530087722795,2201.74161364455,1838.3683958968281,2151.918651826812,1975.987743788951,2337.3369193533704,2178.6641707133654,1344.512109986304,1851.8008803717335,2131.8645117222177,1929.6904558227695,2173.4787029214035,2274.682379186496,2150.6024028408297,2069.311602539477,2271.565156869796,1716.5944170990547,1966.1798367971442,1737.0117175742664,1997.6135675769276,1978.6790171689968,1933.620287175338,1984.408554167201,1743.1510736220919,2225.355442934111,2118.462027764723,1868.2566296189764,1991.8368447702746,2024.060040385908,1873.480163894713,1792.8621649333465,1910.6216241519119,2089.687994014709,2201.050839661448,1915.0276443413418,0.0,1919.366627839582,2235.729198541279,1953.2942034687942,2150.815757565349,2133.3403267974295,1944.4140654867065,1816.1392853449197,1887.2699587546151,2206.0488896410834,2027.8979629915116,1980.1425206399288,2082.2007350805206,2116.9309458444577
somali,2191.2467504770357,2398.6434577102127,2033.5403657271693,2255.19065014869,2155.859520308467,2387.5122295637634,2366.9841173679224,2098.319253930334,2121.399850188325,2391.3564269683893,2107.2555473946554,2331.208952644233,2399.1728281876663,2311.1660549740545,2293.223605544817,2332.3776484947493,2171.5912171171176,2229.0762372031654,2078.2462990418153,2251.3118124409107,2254.975926890315,2184.902208883686,2261.2156324786806,2076.8702732877623,2286.2576141464265,2204.131841869569,2169.960964878732,2178.9172330677866,2174.2069791640597,2129.914142999673,1981.0954532961528,2245.1889168785547,2333.088094563106,2314.782390209891,2220.1992902707248,1919.366627839582,0.0,2346.197020492236,2147.110449702325,2355.619390298923,2304.7845395419927,2198.0872974351,2053.470186908904,2148.852681178234,2307.086854726882,2293.296559116002,2204.478885874637,2240.9873423062963,2312.6375070092045
dutch,1409.3354199843834,1118.6186227240503,2378.865836196664,1595.9497622066958,1746.5595889720398,2343.5404196217537,2011.5562603234744,2233.964760429154,1975.2226223218372,2185.8891967934305,2288.5852834984776,1962.5938996874688,2055.334693936894,2105.624437447864,2036.405457075179,2262.9393851238683,2247.69928339916,2088.998380202529,1926.0184276992627,1819.4412252111551,1461.2787420720376,1935.033730668192,1860.6749714451473,2079.5487599276044,2181.692247475287,2106.598750573268,2019.3113698388345,1661.5370977521095,2183.8352366546605,1855.3532976544218,2354.991344482033,2288.2617522133587,2398.619622670046,2204.5365339180466,1715.8644939784892,2235.729198541279,2346.197020492236,0.0,1726.023095788051,1331.4723282672985,1873.7490022886034,1867.2448384392146,1968.2953908499908,2002.5126227951814,1871.4393059184658,2276.536410822209,2127.8433133295925,1882.6518205177524,1763.011100215803
portuguese,1228.6143011547547,1803.671372661146,2214.0114959278685,1050.2251722293956,698.9096103819938,2323.3748672784445,1925.4976144570119,2093.0972695572214,1897.698827192689,2105.987709079191,2111.6427713295825,1826.2104970170421,1995.0471702722707,2069.9600773076013,1823.1171274384574,2206.200202497852,2042.2838954606327,2053.6914945490735,1616.628663830841,1721.111817073926,1742.153634102552,1808.8432632441654,2003.0159705516257,1906.9452677437578,2086.7666903625823,2130.0991657740333,1895.5509674986533,907.1537295656682,2082.023209231622,1673.8275147676552,2157.8718280865573,2145.2048558589695,2343.4690453809376,2263.2414265617463,1151.6467461507643,1953.2942034687942,2147.110449702325,1726.023095788051,0.0,1759.5500484674644,1845.1513354995338,1486.058494037943,1800.2116666859292,1912.4115761976386,1752.6987590548474,2191.0507113145363,2037.2540620072716,1972.1191239685204,1434.1120791980313
danish,1417.5042148701111,1295.6398326210813,2319.461297251947,1659.9353711995,1776.3542845528793,2383.923808521998,1996.728476933591,2216.3914002620427,2014.3927307443043,2175.5498487919403,2267.731298347359,1970.2228235674283,2030.5090641960144,2082.2237354632457,2049.304069191484,2258.6262107668877,2188.2792424779,1965.0215627899377,1907.0942009707555,1804.2824532669254,991.4106966120725,1871.3131290345293,1594.9290451713246,2108.394362838504,2167.3022772857057,2116.903231869427,1959.597681006032,1680.1589200621884,2142.7004762511974,1845.5325248953993,2340.0074375732293,2251.137600529605,2388.9340958897656,2183.7355561968275,1722.144990235665,2150.815757565349,2355.619390298923,1331.4723282672985,1759.5500484674644,0.0,1877.8502772492989,1830.837449673862,1998.728940842904,1991.715257241705,1874.1923283558865,2197.2262747364225,2148.3928784223617,1943.5445070677386,1712.4599058085234
slovenian,1847.243682201181,1925.9619619092505,2382.027911099297,1883.3967892759931,1820.5325766914314,2378.178214805186,1523.9051692454532,2242.8431968911113,2090.4908545142257,2233.904201768808,2274.045744242601,1623.0894126208157,2035.4342836245144,2154.8530035096237,1981.4450811849686,2250.575747938276,2166.6047496059086,2014.3327205463213,1876.9642560924483,1010.0066798371302,1891.1440699862812,1755.3734079871283,2131.0245478079046,2136.9761027084587,2250.807297867517,2164.2562795186923,1981.1865933772988,1789.2681197623265,2146.6040107176887,2015.8345919002234,2323.7482591195776,2287.4964049779296,2476.656491577862,2299.479721989686,1764.9425384631381,2133.3403267974295,2304.7845395419927,1873.7490022886034,1845.1513354995338,1877.8502772492989,0.0,1998.897205982782,2057.515586143625,2116.8481620474904,1998.2082184042274,2207.8377378689306,2182.385461189282,2026.6979218856513,1898.6641144804516
maltese,1333.6112196465847,1869.704189543353,2055.4349030037824,1518.1034713166955,1494.6331190623728,2362.4027120860096,2077.344917476273,2177.971140315631,1935.8493702897365,2104.0704433223846,2086.596489002105,2018.6222586564004,2200.10599402454,2132.669144714999,2062.313152706374,2306.857132393716,2036.7239053019307,2037.1212218146925,1729.6778402750226,1833.002059115055,1788.701829489504,1924.8207719050458,2045.1003217406687,1941.4533842241028,2154.071129582346,2073.4895566375985,1928.5506171139598,1375.9970296913045,2042.8337279462662,1738.0198189439432,2117.770575279348,2178.597782738649,2305.082149560961,2296.3441430490047,1488.4116277935548,1944.4140654867065,2198.0872974351,1867.2448384392146,1486.058494037943,1830.837449673862,1998.897205982782,0.0,1854.7445260412476,1935.9549558377212,1874.7118421367006,2181.0942699587117,2122.3735966985055,1935.8599589835553,1584.696997302578
malagasy,1564.6700942423918,2012.876583222525,2082.6263927935784,1863.532509106161,1842.966011489389,2337.1172816341045,2064.179790364431,1950.9165329017421,1882.280833059884,2150.013336238112,2016.349717882357,2060.2311904819467,2203.36449512752,2168.856749812659,2039.2702909290451,2275.644389620684,1902.7604281408733,2011.098416468773,1848.8750447862449,1901.905224484325,1863.9403750980177,1969.0352304208461,2006.1914124943846,1754.3218639427998,2096.372773497731,2129.811789574387,1967.4519247240019,1800.1242356219568,2069.5515029443977,1736.376881781067,1971.5721537606444,2009.1171389656593,2218.146275382633,2295.689901643988,1828.4395096898572,1816.1392853449197,2053.470186908904,1968.2953908499908,1800.2116666859292,1998.728940842904,2057.515586143625,1854.7445260412476,0.0,1882.6754889545005,2095.633669090355,2092.625325841028,1971.5186584431874,2013.0698631450298,1901.3673648424617
javanese,1795.2926679035304,1992.1549605382243,2138.265583791581,1912.8845345056839,1928.566137188224,2249.3627098784214,2194.7949085189857,2035.7455143587974,1280.851232443324,2139.3552745842485,1998.0615465126493,2124.228788593051,2210.910080061922,2082.945034845842,2125.2702470900854,2147.0007251309235,1983.9936485077776,2037.1201909880472,1910.6911990671138,2009.7482208056797,1955.2816267878786,1941.6794966015925,2064.9776854719025,1736.3653109613251,2156.7439711688353,2116.114471285449,2035.1825286384706,1930.9952281911887,2176.2254477742113,1921.928767723093,2006.28367090478,2089.448503038505,2181.2351893038617,2185.212091009701,1925.1878905908563,1887.2699587546151,2148.852681178234,2002.5126227951814,1912.4115761976386,1991.715257241705,2116.8481620474904,1935.9549558377212,1882.6754889545005,0.0,2035.9155117138039,2122.96812489535,2013.592199951094,2019.0965091514854,1970.7169920125702
albanian,1793.381618967299,1867.9815196159893,2339.990800375521,1685.4318567828855,1782.9148226994143,2392.3074170312857,2024.8690164993427,2258.8778436466964,1995.4270398139845,2217.0833468280016,2228.132701103343,2073.7272554276433,2109.9186750197714,2079.8815557300672,1980.6145112038203,2336.282847015874,2245.3278653313264,2102.204277840954,1889.804437173909,1877.4182421179025,1976.3960667072977,1908.8528316120928,2130.398057274821,2186.392524097885,2235.6835775795716,2113.879645381067,1983.9472945010548,1711.1572106125918,2128.5738700991724,1987.083943440184,2281.718973245091,2270.4544788327153,2363.1112433342114,2270.965971149677,1758.6586430474863,2206.0488896410834,2307.086854726882,1871.4393059184658,1752.6987590548474,1874.1923283558865,1998.2082184042274,1874.7118421367006,2095.633669090355,2035.9155117138039,0.0,2229.965908483834,2163.4831985502615,1946.8057966195684,1837.8335178233222
armenian,2199.0448940567853,2164.632829570843,2140.5732176090564,2223.6172525431757,2206.3818028447117,2415.799394377327,2106.9981029842206,2089.8731382825204,2100.5659584308905,2276.335986063921,2249.892321283722,2314.631951114574,2242.459948923907,2201.4339529068297,2164.4164408440793,2372.1257062402588,2129.082241158479,2098.8648643489205,2042.1433334364008,2142.445833600887,2122.668753438119,2092.0575224326262,2189.9044203481494,2068.7712260280073,2402.0657716715077,2248.990447837048,1994.916001763074,2156.163995688005,2114.5456789753475,2143.5437462938557,2203.792655439869,2186.9845069758576,2264.7127222412546,2214.7963737558775,2133.6792377500797,2027.8979629915116,2293.296559116002,2276.536410822209,2191.0507113145363,2197.2262747364225,2207.8377378689306,2181.0942699587117,2092.625325841028,2122.96812489535,2229.965908483834,0.0,2100.771108331208,2234.5584729848074,2232.002093634283
khmer,1909.8886643355088,2090.4976530081926,2222.1093605161077,2053.802465179047,2051.310201533219,2358.7835382166622,2159.991607332714,2094.423610784453,2039.2337261979035,2215.934831725499,2144.7972323624294,2224.2975022962337,2247.1486976754472,2263.1737556483868,2192.5592812970654,2258.128543990995,2104.048035455836,2145.9965655291658,2033.1163820727354,2104.6625780045615,2110.467219392185,2161.7862392970046,2193.4904942408025,1977.4461127566135,2252.021276971076,2223.7948966757417,2115.44701836374,2043.9617836902444,2183.9604944938133,1913.5195052494494,2089.7112278751333,2064.9753698997015,1958.058524536866,2234.2333920046385,2065.244864895325,1980.1425206399288,2204.478885874637,2127.8433133295925,2037.2540620072716,2148.3928784223617,2182.385461189282,2122.3735966985055,1971.5186584431874,2013.592199951094,2163.4831985502615,2100.771108331208,0.0,2134.8326869312714,2104.096425394498
kurdish,1763.9165974988366,1905.123287762825,2267.556850278363,1870.9473410150124,1906.6126694352208,2317.41455313641,2138.99682359238,2201.195438989353,1977.5645255548493,2191.8789673299957,2168.896349222628,2139.1750877145305,2262.1100324665736,2016.260920915588,2082.935407264454,2331.4924147224456,2133.2131873418307,2127.0632249516084,1958.6124636983752,1941.3768442905346,2030.6383304684166,1982.5907335928048,2116.8829176276777,2164.655808033378,2119.0981782504796,2000.526142331237,2014.9382044346485,1913.8284399884992,2063.0120993821283,1906.9298339803634,2183.8560656809555,2217.37243492715,2339.3544203878255,2275.1841522325376,1881.4143059766425,2082.2007350805206,2240.9873423062963,1882.6518205177524,1972.1191239685204,1943.5445070677386,2026.6979218856513,1935.8599589835553,2013.0698631450298,2019.0965091514854,1946.8057966195684,2234.5584729848074,2134.8326869312714,0.0,1968.4867886919626
haitian creole,1317.2139061366902,1803.909660188125,2369.84433353368,1110.9719828400625,1411.8251521444117,2401.3721010258387,1990.1136573823997,2203.3064534653067,1958.1315316035789,2110.1346536517385,2180.4813611808718,1970.8301507290973,2114.2941331077095,2127.1308465042553,2009.776491266158,2259.301416403974,2191.8615095666205,2041.8048684523842,1799.938701761492,1776.106216421286,1831.920680734226,1908.1247192893163,2105.5368430887424,2004.3551519996804,2098.7189799315133,2134.0216488753695,2030.1860236516964,1358.349469881459,2168.194853362103,1769.0478452561665,2257.6286865862976,2254.7021802397435,2352.73497641108,2367.063210252789,1467.1232844878477,2116.9309458444577,2312.6375070092045,1763.011100215803,1434.1120791980313,1712.4599058085234,1898.6641144804516,1584.696997302578,1901.3673648424617,1970.7169920125702,1837.8335178233222,2232.002093634283,2104.096425394498,1968.4867886919626,0.0
