,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
maori,1927.1767969436266,2077.6914827662467,2014.7158866702698,2008.9985623607818,1982.0312941434117,2261.94602398838,2160.8775157871196,1930.8371083851896,1912.5753356542953,2019.715938177697,1929.4733241889546,2131.8389022206134,2141.54878383521,2136.524813842212,1990.3171971632853,2230.3980570273075,1907.028945003589,1985.3806381794734,1835.6503787090903,2003.6720022669556,1994.5893450295362,1961.5152814132164,2089.214996134549,1842.3234884254225,2019.289730926814,2047.2066059940828,1954.6591451121803,1978.3581927792718,2094.236813055282,1894.2228960527605,1922.236285401031,0.0,2122.5223107346574,2132.718117952277,1978.0616307499454,1765.2127699276043,2043.2460052562342,2082.612989225985,1966.070215603199,2093.923796765663,2075.138013660299,2009.2666382104694,1876.9511913869383,1823.791608660156,2051.297434157383,2010.890740069722,1942.4698218428089,2008.3803725581258,1980.2524645109356
thai,2132.116975881754,2163.206580672563,2130.2038354973147,2213.3796782056743,2176.8967216552055,2192.6292891004573,2231.461662103881,2075.3189715178337,1980.0665516907331,2231.507608931178,2098.8797279836094,2233.1196380135907,2326.3784869350766,2187.574095779258,2209.0650848774912,2242.754029142364,2067.6421394939985,2218.406955318959,2081.143248245648,2160.656001724767,2144.631815664767,2157.9436520795857,2232.558819246741,1997.0628921104105,2268.1766592520594,2161.3141316827882,2180.2437509394094,2189.2186502198983,2170.1649695617675,2085.030082241588,2086.868632908932,2122.5223107346574,0.0,2210.188007128156,2154.5491310934203,2038.1274346593527,2151.9518659263344,2220.5159351478414,2197.9817469203695,2214.3761660069263,2245.941845838237,2114.065478639002,2105.969478895268,1981.3478382196026,2166.8996641856743,2151.154344224071,1841.879797147951,2147.415855944189,2149.5409180115466
mongolian,1977.0807462708656,2035.1607385708949,2163.5814467311216,2053.145786751036,2019.3804062119605,2269.1807920556457,2064.5995035669653,2140.7289240625173,1997.8216530802863,2153.773306708213,2088.678690594342,2123.80370865851,2123.5421563998048,1993.6036569185812,2071.0445558327215,2213.1512486460215,2100.6736551511804,2050.546398704333,1928.7162220782989,1996.0023605463412,2015.0103604653432,2030.489691379664,2112.906719509908,2005.8623901496658,2122.091630065697,2094.190801483379,1912.6506067861255,2008.9571107785982,1857.5295038721777,1948.0669785637192,2107.481502712282,2132.718117952277,2210.188007128156,0.0,1999.8845238526446,2004.6769244459767,2110.5047545908856,2064.4900101851313,1996.6620252967741,2048.605098236533,2055.0650053330405,1999.5552158487765,2014.4745615430115,1965.0559446038528,2080.146247682721,2046.6789242300301,2037.3702039992193,2055.4992659368336,2058.9182294096076
romanian,1066.8513358030125,1460.5854865942574,2067.542975575634,934.826347631405,920.9622761001712,2261.893544683976,1649.5397451168667,1924.5839581798664,1648.7724045655036,2034.7184918698294,1898.7644947964488,1596.8468141678306,1804.2252558424534,1797.5380323954419,1754.0943308347837,2189.9791002975417,1825.9484601348627,1770.5638438037186,1385.4796536750493,1352.079354234622,1449.1106574558198,1558.1716036260295,1879.8542902761476,1625.8692443950247,1801.544728224903,1847.9733563366328,1652.3398835727194,893.1003541901282,1830.7057996868834,1426.9835113812248,1903.8679407616683,1978.0616307499454,2154.5491310934203,1999.8845238526446,0.0,1776.0137981015264,1994.133000701789,1488.8988296975836,926.3291790497808,1476.9015567371814,1532.0883707702178,1179.1220441895673,1354.3861172572626,1524.817685965366,1482.0445304538819,1926.0757896339326,1829.7837962089989,1620.1312783275687,1182.4608444424878
punjabi,1735.051794092105,1983.7901793762505,1739.5690192300242,1942.0942884058445,1817.5278823629612,2228.77700665767,2021.6730202663498,1402.8495328529423,1789.6743168195226,1986.4281434235688,1797.5154894520545,2024.8107247781031,2097.3403791215296,1974.9729793595498,1955.418707483872,2214.1533637011494,1590.420242424143,1897.784451570885,1654.4488021522654,1779.6429564653074,1802.8899009646846,1783.571136470047,1885.9587053009168,1666.2776895759523,1971.5079891290193,1935.2739887153698,1787.512249813668,1812.5925342193434,1865.9617704214652,1701.877701863193,1673.3794184028704,1765.2127699276043,2038.1274346593527,2004.6769244459767,1776.0137981015264,0.0,1825.33333081327,2057.888335313142,1808.8299092500822,1970.365978649296,1899.749887140949,1824.389533182884,1698.1205008307677,1741.6450751307543,2019.5227320402466,1868.4117966602255,1871.4313882161948,1894.798493916101,1914.101481829109
somali,1966.3736204568634,2128.547878283444,1955.312477315611,2091.839945996744,1970.5815993459062,2262.2788295646924,2142.3294144010492,1970.3179027167657,1976.4228617312147,2182.5315215416504,1944.2725009317544,2120.5310353915656,2238.162881509919,2151.5379335233215,2115.051187103186,2213.7519300982135,2015.9199688693107,2095.91392727075,1883.0588276208157,2020.7204273563239,2041.637727313548,2022.6085338047126,2102.946098563754,1856.0111242596943,2021.325533383939,2031.490270332731,2033.8620516841274,2009.1364984031197,2003.365382273577,1875.5754348635278,1808.2346943401255,2043.2460052562342,2151.9518659263344,2110.5047545908856,1994.133000701789,1825.33333081327,0.0,2171.417087730429,2013.1949606205642,2134.9231497718774,2100.563086127236,1999.0864511484967,1905.2628218450643,1927.39411170992,2126.810195633219,2096.4033856963265,1996.0268488197105,2021.068789129078,2049.4067893413244
dutch,1229.9256191415463,1028.4595121867626,2288.5776174513853,1404.2254563535037,1528.347187858496,2247.022224035242,1738.194624170332,1990.4848436724974,1727.067675508498,2059.4598673544565,2098.3128571980387,1767.3153687637816,1847.9519440106426,1905.6654208380726,1869.715220158932,2139.6522989782216,2060.5935949601735,1827.6292810568846,1672.0971058797838,1553.1775260455568,1227.550436702814,1745.3883300065197,1716.4048892132764,1814.0618803780317,1969.4048136774609,1939.58032180371,1780.953321140542,1464.6026008940175,1938.148683206678,1644.7470995774027,2106.7558464291737,2082.612989225985,2220.5159351478414,2064.4900101851313,1488.8988296975836,2057.888335313142,2171.417087730429,0.0,1540.1331165299123,1198.912329677416,1695.0712013418438,1613.8710470503845,1601.9091334015275,1672.8004988250525,1680.9683651837731,1996.6978493498332,1957.5505187918145,1693.0225289174925,1534.8919388167492
portuguese,1054.132966022414,1545.6042928845002,2111.0562713569034,882.2428960859334,580.5585277890996,2231.3486012523713,1709.6114681731244,1904.852102337117,1679.5556457819887,2002.3700922633632,1881.0399194056106,1663.924840939505,1809.8485358770438,1889.3475861229217,1697.104406896847,2131.476040857161,1924.1014426614693,1839.3511956325779,1397.262411711072,1415.6179829310615,1490.8248130984039,1603.9930654650802,1885.228413873624,1630.1023269997004,1800.6244560805978,1904.3001632898072,1648.3710609024874,742.8532860032709,1835.5630560406917,1444.8871504563829,1923.5921268536088,1966.070215603199,2197.9817469203695,1996.6620252967741,926.3291790497808,1808.8299092500822,2013.1949606205642,1540.1331165299123,0.0,1534.3798542229695,1563.2741243835917,1214.2807425237113,1345.1070017060572,1578.4254860271458,1503.6302444318828,1961.277273072672,1846.8540026986777,1678.482750980161,1209.4754100223324
danish,1122.7019002528427,1116.1547568245498,2255.578566986976,1425.1492034532696,1508.3323462479084,2310.430474569271,1723.9628995262522,2000.4682657607798,1752.9881889698447,2019.3889081591324,2058.7845919424694,1779.1115114073739,1829.5566695354446,1866.40919649482,1875.4178101919138,2130.8104901714896,1994.9979236874624,1756.9077564537986,1656.6740621629167,1503.606861719292,831.3691689967864,1673.6752549177806,1510.2921327513934,1788.3215943813827,1914.3830880838786,1926.209276768656,1704.3993970756703,1435.298537905683,1935.5344654102958,1613.8193842092473,2128.423841774201,2093.923796765663,2214.3761660069263,2048.605098236533,1476.9015567371814,1970.365978649296,2134.9231497718774,1198.912329677416,1534.3798542229695,0.0,1643.0219083422348,1552.4539147396622,1512.7852193713893,1609.9182015762844,1634.4195511319174,1998.8102482488541,1961.268379248768,1662.1814649888968,1434.9971346249692
slovenian,1559.0891230497464,1656.3506960439363,2236.7617099168924,1642.8461665618477,1571.7477790598714,2270.3683422063186,1360.1441431949568,1993.0158079844746,1848.4749721787498,2062.18782549145,2046.537216701806,1439.7198769374538,1800.7414071618539,1925.2051033515008,1784.1241536784084,2154.7585987731272,1973.5379277403406,1797.3827045406051,1669.9477068473748,810.576944217871,1632.3745675356238,1545.1070190711507,1927.485353991324,1857.939688631004,1958.3280767198075,1965.8179626459714,1769.3403839540206,1574.2530522407656,1861.5581059163321,1736.8699795878688,2052.3134732538956,2075.138013660299,2245.941845838237,2055.0650053330405,1532.0883707702178,1899.749887140949,2100.563086127236,1695.0712013418438,1563.2741243835917,1643.0219083422348,0.0,1673.17261741631,1709.5998699418637,1755.041247394464,1746.7867119801156,1931.7838467816691,1978.3966600267402,1771.8131037630692,1659.0235374591898
maltese,1067.272114606207,1562.3320064051854,1967.098966424215,1263.168218008816,1204.4562694927733,2278.4334388506863,1764.5690702010993,1952.7296262997568,1652.7532221156282,1979.6341861547637,1859.377598938655,1772.730517205787,1916.5343147192505,1886.813206362529,1835.540321465736,2194.556480013271,1834.2279592347477,1848.8334817247598,1419.8647075416195,1493.0970229367204,1515.9562816418652,1659.9611338676164,1881.1267287611395,1601.0857884400295,1850.364490477774,1880.2128635700246,1675.8317443678288,1072.4490570721737,1784.292427391459,1480.5425852297883,1917.4632864769296,2009.2666382104694,2114.065478639002,1999.5552158487765,1179.1220441895673,1824.389533182884,1999.0864511484967,1613.8710470503845,1214.2807425237113,1552.4539147396622,1673.17261741631,0.0,1333.89002495542,1540.957666236351,1547.4647214374288,1968.2972518000324,1895.323716509723,1649.0098419660512,1267.3819196676
malagasy,874.2788440353515,1569.2750955355552,2051.126786635959,1346.4176781536662,1365.518515471841,2269.0315247453605,1781.8279284666908,1730.1363008977337,1717.0533742958755,1960.590518371763,1852.3637403372736,1775.501458801404,1935.3498193383116,1941.3840572589884,1865.7750412578634,2172.8169991228983,1707.4054053177147,1851.3682368454351,1553.2307719779496,1470.2393720608948,1516.1349984968638,1737.1544478698827,1792.8156401228282,1504.0775490342041,1704.3856555824325,1858.6017829170762,1740.6241722148864,1259.222382593258,1858.4761142190832,1284.2770661673828,1800.2172719698822,1876.9511913869383,2105.969478895268,2014.4745615430115,1354.3861172572626,1698.1205008307677,1905.2628218450643,1601.9091334015275,1345.1070017060572,1512.7852193713893,1709.5998699418637,1333.89002495542,0.0,1455.5283910559247,1726.5933113962785,1911.6362063204197,1753.9602617352275,1614.8919015791585,1323.292755469319
javanese,1342.0179639033524,1691.780288636044,2009.9499785384264,1535.4916414177912,1573.7903849060278,2193.694229609517,1836.341722950185,1861.2406733746018,1231.613638640777,1949.0154232180555,1776.451910966539,1832.7875383890032,1939.19963491856,1915.4868725810832,1857.3091728894553,2119.4945551840287,1751.8106713618351,1833.175675085672,1589.9363628385483,1602.5025302429635,1567.6891952178546,1720.0583894102779,1854.2446071018837,1467.2615561248854,1786.2081981162721,1856.1051626254027,1729.8127952186435,1532.0295936861248,1837.001089003761,1562.792960034614,1807.914367681951,1823.791608660156,1981.3478382196026,1965.0559446038528,1524.817685965366,1741.6450751307543,1927.39411170992,1672.8004988250525,1578.4254860271458,1609.9182015762844,1755.041247394464,1540.957666236351,1455.5283910559247,0.0,1689.9868895907111,1887.2788797888215,1773.967042724087,1662.7374083652408,1519.539750886918
albanian,1521.808015103519,1675.334820680502,2193.503643039006,1473.9898868407643,1491.2925929529456,2280.9102875718436,1806.9273118021586,2061.8093828974634,1769.341077977384,2061.1152791078503,2012.4732659047552,1856.0771555277179,1910.4251212329611,1871.6548250822884,1818.1645863826016,2199.313938055786,2009.0746478722026,1892.9909789342057,1629.7894721305343,1639.0741125200643,1717.3832543100796,1680.8655315543913,2031.6117731678848,1873.970278640375,1930.0876491628119,1868.9870035428364,1718.0657673445553,1482.8205996673278,1925.566390386585,1704.8462432255585,2083.636694566817,2051.297434157383,2166.8996641856743,2080.146247682721,1482.0445304538819,2019.5227320402466,2126.810195633219,1680.9683651837731,1503.6302444318828,1634.4195511319174,1746.7867119801156,1547.4647214374288,1726.5933113962785,1689.9868895907111,0.0,1997.828162457229,1981.3861219243581,1681.5216541866341,1557.5022035121474
armenian,1932.225506997595,1949.2732598724772,2039.8141721643544,1983.5281239343658,1975.3702419433248,2352.2076949493376,1907.465425777852,1984.6391991853138,1907.562769407865,2112.8076783501474,2073.5686370677377,2052.967807683291,2051.3741515970723,2010.967129291446,2000.8196509060426,2300.4044544577596,1961.242635803067,1958.15910132221,1839.9226354155148,1912.8574255242236,1920.6363511387801,1893.7450684274165,2034.1883474737858,1982.0167933228804,2171.2580504696093,2021.8021789168079,1803.1059545373507,1950.6406554302823,1910.925511411416,1927.2740974697713,2017.457600112717,2010.890740069722,2151.154344224071,2046.6789242300301,1926.0757896339326,1868.4117966602255,2096.4033856963265,1996.6978493498332,1961.277273072672,1998.8102482488541,1931.7838467816691,1968.2972518000324,1911.6362063204197,1887.2788797888215,1997.828162457229,0.0,2005.0603943783126,2012.4890162571728,2001.7463858908866
khmer,1700.8227814623567,1923.2597099437814,2102.4018188672544,1849.518510356843,1842.461416576027,2232.1540030364085,2015.7748023562308,1985.6113194648972,1892.6837017834903,2086.212833867636,1979.421692213021,2009.0161554404385,2105.1528060409823,2099.343621377277,2007.289660841173,2174.41412325215,1909.9361133733833,2021.1388941052894,1844.0191291818257,1880.1114889048058,1935.3025919957968,1986.1351179172912,2042.632866962079,1840.2738941317589,1962.5100579571251,2071.039820246571,2018.1299357317728,1841.9453113815516,2025.3380829802907,1721.8301594225406,1958.3635645912689,1942.4698218428089,1841.879797147951,2037.3702039992193,1829.7837962089989,1871.4313882161948,1996.0268488197105,1957.5505187918145,1846.8540026986777,1961.268379248768,1978.3966600267402,1895.323716509723,1753.9602617352275,1773.967042724087,1981.3861219243581,2005.0603943783126,0.0,1960.7918262033786,1846.3354228241776
kurdish,1482.7168175277343,1657.0538256424013,2148.9449929385396,1628.0945455491617,1651.9244905162516,2227.053698419469,1836.0198723817466,2015.7371860404137,1743.2952859949285,2022.544697896658,1928.2107491899917,1884.0885735030813,1984.1640915666515,1812.6017293047744,1927.3887308627034,2204.263795626621,1949.6233069867772,1946.3701655309483,1686.938593784828,1663.4185469957931,1736.4303075099986,1748.6127423583785,1925.6094531807305,1883.2148117729153,1881.6043556723453,1800.1418512612781,1789.491947184151,1648.1627984807658,1885.695916613307,1694.178312983441,2010.3168664427535,2008.3803725581258,2147.415855944189,2055.4992659368336,1620.1312783275687,1894.798493916101,2021.068789129078,1693.0225289174925,1678.482750980161,1662.1814649888968,1771.8131037630692,1649.0098419660512,1614.8919015791585,1662.7374083652408,1681.5216541866341,2012.4890162571728,1960.7918262033786,0.0,1626.7315280604803
haitian creole,1059.761142166504,1523.136320366986,2220.853464279046,1014.7670952937381,1234.6064822945493,2287.7709764648425,1741.1861168475987,1963.9317661457007,1683.6518709698753,1990.09185115083,1967.5453917630718,1711.29836020871,1909.1402137687678,1881.0915614063338,1817.7367224316222,2129.1724462008515,1904.696257692552,1847.4676211564447,1503.1611721553209,1473.943116549762,1474.418638295133,1658.3213421927585,1872.1574174377408,1659.684827601664,1795.281784028455,1903.383020788094,1727.2195315420558,1165.4210724185293,1891.746109188267,1506.4872228452437,1967.6249676182292,1980.2524645109356,2149.5409180115466,2058.9182294096076,1182.4608444424878,1914.101481829109,2049.4067893413244,1534.8919388167492,1209.4754100223324,1434.9971346249692,1659.0235374591898,1267.3819196676,1323.292755469319,1519.539750886918,1557.5022035121474,2001.7463858908866,1846.3354228241776,1626.7315280604803,0.0
