,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
maori,1827.871558653032,2020.3693918337901,1958.6809898124852,1906.723271863881,1846.2260413666465,2193.8261035306414,2087.8077121379065,1845.661980358946,1763.2077426947985,1963.180365850144,1836.90552149691,1998.3659799995207,2130.7434431943498,2019.8256567131014,1886.9971878744784,2154.4747703007815,1784.9425567398362,1879.4072932397398,1701.713413316304,1915.8616503700036,1936.765951515362,1909.1342997667516,2011.6059694386936,1757.7936860651182,1914.119141598838,1926.791870896529,1874.372750843209,1844.6947411434328,1961.8677197050163,1731.6656332253829,1802.6018723363966,0.0,2027.3179573362363,2030.3407618403035,1842.0941662495818,1703.29739127621,1950.1536137633266,1982.4771451386532,1846.7710654385617,2019.145107849162,1989.8661506042806,1844.8921685438872,1749.2956733456208,1677.979971174114,1951.3180537052524,1924.9534285133875,1857.9003128330057,1875.3039877201622,1883.128160751505
thai,2062.0684028267488,2109.906113421919,2038.1300923386084,2146.2067660401053,2102.606105300003,2129.348458193319,2148.834996218423,1981.0164095775185,1857.2142027296713,2128.6970713756355,2000.3315629812118,2138.1025373418593,2255.624676274464,2119.436898410525,2164.786661512854,2191.659208904009,2035.9513507056768,2117.6731480499147,2021.6576355093275,2104.8822799059394,2099.4203268767537,2099.9371703157162,2135.984731739045,1907.8874034373002,2200.8839507087864,2139.9952936116215,2131.1777152277455,2129.5708160776376,2140.146443135059,1997.5697818829874,2045.1812238480472,2027.3179573362363,0.0,2106.626387240437,2044.675472196003,1966.1493816495592,2110.109802271443,2161.4093707255374,2096.596877290273,2132.6340701408803,2162.5740802025184,2021.65718380686,1994.256433119151,1883.087590092549,2073.110463811047,2095.067246460709,1773.9198743101872,2039.971151301572,2087.691843309469
mongolian,1874.6553786634283,1943.665617149116,2065.2561054520083,1980.3763988427518,1950.0773476568809,2229.8442390958726,1928.3762114517472,1977.4657454908938,1923.4282570202347,2046.6678536775194,2021.4858526979767,2068.3088969404675,1999.4624116297719,1881.0931566141553,1959.6583761491486,2089.8631804582906,1992.6512046605453,1901.0699706466944,1866.3167518562764,1873.8508464274896,1880.0434114825634,1882.1685497157503,1986.1897612664616,1870.4818990584668,2084.6200144025797,1978.5195047318443,1837.5399845913867,1928.650250280307,1751.61405283859,1922.413776691123,2051.8432562085977,2030.3407618403035,2106.626387240437,0.0,1927.778664001091,1940.036884275978,2040.2397621370815,1955.487348355383,1946.8827631159681,1889.2327246642008,1958.44548760282,1946.3026865999284,1952.2560148893765,1863.6417770582216,1939.1961454322911,1908.542742427729,2003.4246718178226,1975.9593627662757,1993.2342126950828
romanian,1216.2111129999848,1521.2603506736073,1954.539891054762,1040.3079002709865,971.5418111317358,2201.14709335316,1689.5697058914416,1788.3667705904004,1558.7037438123814,2015.3978242972173,1799.7088070716873,1585.3428994798196,1803.5821372774826,1716.515843978883,1703.1469637136138,2131.0669222964066,1754.8879624633357,1731.6534758715723,1378.8869599356135,1372.9655830483407,1492.0922969715634,1555.2363218872804,1817.8059074568614,1517.8625228666517,1783.9864879445122,1807.2686712233726,1681.8852231438664,995.6627524188395,1786.9545141961476,1355.400939357657,1839.9646257585957,1842.0941662495818,2044.675472196003,1927.778664001091,0.0,1687.0296795528714,1864.303980917314,1519.1983810546585,986.1278022915476,1480.4915756702408,1527.853665154565,1264.174767031833,1361.4362197456448,1505.4281812669165,1391.9635196910824,1881.517017771894,1792.577302525645,1518.6052870615872,1245.9535030373268
punjabi,1575.3081673679799,1901.916907657276,1725.9103780232456,1904.5634860552505,1768.8546796895148,2164.595807449437,1931.4283842901905,1266.8423415889836,1706.3157989128772,1919.9679478845756,1755.7755419623604,1940.7136621378183,2056.2504457854384,1843.4453709295617,1856.1886174565766,2120.930257607282,1457.1985202721296,1763.963464599867,1552.8720485452063,1753.1603800545527,1715.0624528812536,1717.465410637413,1832.7034706838353,1559.5541542505662,1941.7099427688572,1800.13198816036,1686.2035892999204,1765.6815068058318,1751.4304328250732,1667.581973032947,1621.727725749008,1703.29739127621,1966.1493816495592,1940.036884275978,1687.0296795528714,0.0,1708.430074151202,1913.0928338803972,1757.6025847007845,1854.000276290906,1876.7775635880105,1730.5955514616608,1606.5414780267924,1688.041115068977,1943.6506333733105,1771.627254732485,1827.2662082930326,1851.5398716885188,1835.2174868696154
somali,1810.5744296158623,2056.8548559969654,1877.4486199201967,1981.525151483612,1875.23501146457,2181.243154367389,2144.034894362657,1828.5528606818216,1866.013906392017,2107.520076725301,1834.1559332501583,2056.3721499447824,2188.0350385352226,1987.290917207572,2004.3565625886408,2219.2270615905427,1916.5618406764752,1993.571091994792,1809.7745847035685,1970.355579532463,1940.6888162048556,1952.4012656135005,2038.400535171447,1768.0595724609627,1958.7095718379871,1949.8287660461801,1982.3382396231473,1863.750047353314,1938.1026252329982,1773.746294647381,1725.4367199176686,1950.1536137633266,2110.109802271443,2040.2397621370815,1864.303980917314,1708.430074151202,0.0,2003.2300058365108,1883.53505032303,2022.7185357314781,2042.6481735471518,1862.7330004234393,1763.2554588781102,1801.3905458753068,2003.072239984414,2044.3276334536322,1926.8990177340959,1905.3157998318309,1959.1657766338271
dutch,1132.1327312004123,964.072897490466,2207.670231906877,1445.1994698932756,1535.8760112841069,2273.512354258284,1732.253008246065,1834.1348264602555,1700.367690960299,2001.1570252279932,2039.6848934957836,1713.640416193075,1823.836750855434,1825.144384490581,1833.3533672448646,2054.923173698631,1956.8206814581288,1783.4346761326763,1655.2508541147095,1537.4960494100794,1146.3319713115206,1685.2029890710785,1581.0557859169562,1664.7072814878668,1882.3770421458125,1900.273036921054,1775.221916511121,1506.1336055654074,1900.3417816909348,1590.0389559442174,2026.865673511592,1982.4771451386532,2161.4093707255374,1955.487348355383,1519.1983810546585,1913.0928338803972,2003.2300058365108,0.0,1532.8185218248393,1086.9253190694155,1671.938005713102,1629.6848666962483,1498.1879034835604,1639.1099030813996,1635.2612085161195,1935.4860000513975,1890.402154262901,1637.2350301191668,1492.0924615269605
portuguese,1239.6262874460103,1600.231748010074,2029.8723142531194,977.9338259242508,640.4677656468863,2227.7320796353074,1708.7951945504392,1815.6795204149366,1630.7225414361096,1998.1930957986006,1781.1479048972778,1605.242708678697,1813.6004420438144,1810.6823562121126,1649.9808306567538,2120.026452813382,1867.1682227985345,1774.044997245921,1365.470215297693,1453.5745795298844,1553.165579655075,1633.5226344457376,1832.4022824883712,1555.890505598575,1797.5342490184792,1889.0368268715356,1704.1835333886052,824.9669189963107,1800.470461342907,1422.3342318669902,1878.440279710749,1846.7710654385617,2096.596877290273,1946.8827631159681,986.1278022915476,1757.6025847007845,1883.53505032303,1532.8185218248393,0.0,1537.0231314318828,1560.3540217515492,1322.8312169305527,1389.9761418738128,1569.927975497217,1458.0015252862443,1932.388964437785,1794.8357131020834,1601.0443137749573,1272.3913157505465
danish,1052.6503667209013,1084.0281899956829,2176.052832212332,1461.768731561806,1569.5413308646405,2300.056004736576,1688.9514254270616,1825.8110926458282,1704.2562283038533,1972.5262710909085,2001.8847934221103,1748.2312071566378,1760.7442266282017,1794.0259744444652,1796.28823515944,2096.2424146114154,1920.0090869318708,1698.4239404028356,1596.660444288775,1461.6293876236005,746.6229410055578,1616.801988803171,1354.1023862278169,1657.6703838076899,1825.6286271770302,1832.603593064561,1696.8515475133838,1475.6611610864773,1836.4296247617929,1583.7629757623233,1968.5879004501512,2019.145107849162,2132.6340701408803,1889.2327246642008,1480.4915756702408,1854.000276290906,2022.7185357314781,1086.9253190694155,1537.0231314318828,0.0,1585.2586627764904,1522.0788170330538,1463.7746309995991,1571.837913737403,1562.2886972426459,1866.8289811962106,1879.6496589076896,1586.5232815307882,1417.4046745729024
slovenian,1528.2140805900733,1677.6178285052918,2143.0121975689835,1677.806940802015,1612.3007393904686,2250.3165885032176,1309.6075127539623,1936.2010233299911,1778.9968763924508,2060.573216800263,2011.1846446029651,1417.9769255685087,1780.6540683069793,1821.379216657362,1724.2509799133577,2131.2924199320314,1939.306117126986,1775.4765857712148,1633.935334950127,806.4351319174062,1586.554943036555,1483.3855126583305,1865.0709081603761,1788.5698466746937,1922.0867741079703,1902.140983130617,1724.9454270332142,1574.5973211861744,1779.0776513977532,1707.6446819244475,2030.3842146225256,1989.8661506042806,2162.5740802025184,1958.44548760282,1527.853665154565,1876.7775635880105,2042.6481735471518,1671.938005713102,1560.3540217515492,1585.2586627764904,0.0,1709.511953400619,1675.6913073018677,1746.0461659328407,1710.785373114488,1872.1309286163541,1929.7870227375906,1694.386926701016,1626.8707381381457
maltese,1235.4475689024057,1651.764723391452,1789.8871948870194,1373.3782051616208,1341.6035536890186,2240.853922111988,1860.6461173113585,1849.3042106996947,1595.49077964576,1953.0308701928632,1780.7139895298567,1746.7373337339031,1909.0077625698204,1801.1440793348115,1804.0963205791438,2153.654657147572,1751.4494637576363,1787.1224134587521,1435.818864662389,1565.0754879613853,1553.3973214779303,1683.6671214092248,1819.8468394282231,1515.1221901732413,1829.3743860771547,1833.2347398594839,1692.7578991947714,1205.710498084917,1787.9648174725535,1437.0243871836633,1805.2642683207519,1844.8921685438872,2021.65718380686,1946.3026865999284,1264.174767031833,1730.5955514616608,1862.7330004234393,1629.6848666962483,1322.8312169305527,1522.0788170330538,1709.511953400619,0.0,1351.7065974355683,1494.5651649042334,1503.5555123077659,1899.3459724679242,1832.7234153401969,1594.246871058144,1323.9734387036003
malagasy,885.7755134594107,1565.858835058843,1959.2360773448786,1422.8107946227033,1398.3676749748179,2229.964098734379,1776.601737110574,1603.786519439263,1559.223359841525,1908.3175393612794,1737.3577468369076,1717.1228930578993,1884.9893203355446,1838.9073890127222,1766.0417599716118,2076.5333088447146,1639.502219451821,1756.9914533950935,1514.9552535323971,1457.5253230904268,1469.3091315085876,1705.753878668183,1706.3256796821677,1313.1982992968046,1654.4582641691627,1806.7833104578067,1717.6781931948415,1333.227719324165,1812.0026595249178,1248.5033681740583,1689.3477045859174,1749.2956733456208,1994.256433119151,1952.2560148893765,1361.4362197456448,1606.5414780267924,1763.2554588781102,1498.1879034835604,1389.9761418738128,1463.7746309995991,1675.6913073018677,1351.7065974355683,0.0,1372.0214126308172,1678.2833565216665,1839.603031265496,1652.7945351049411,1494.949891900874,1306.5947535329162
javanese,1362.2536569440604,1704.7679516688863,1942.897606939742,1550.2090016927184,1564.311644879561,2143.070575413963,1869.0028241173366,1772.8057174878584,1087.4249652270503,1905.0015828084672,1657.4066785094187,1776.365944132505,1928.7217659286705,1767.766331602801,1861.562263008373,2055.079385960817,1745.2363838412316,1798.0957429249424,1546.9096314653573,1618.3663732638117,1553.1498161700679,1704.6496293934063,1800.0807818305052,1368.418340356344,1786.824824952621,1822.7638747867181,1740.4635489009363,1531.4227539814028,1793.383313582787,1476.1209195434635,1694.6288259931162,1677.979971174114,1883.087590092549,1863.6417770582216,1505.4281812669165,1688.041115068977,1801.3905458753068,1639.1099030813996,1569.927975497217,1571.837913737403,1746.0461659328407,1494.5651649042334,1372.0214126308172,0.0,1634.3421562433334,1834.2810138953096,1736.4210403812986,1588.8145021304017,1481.415961357525
albanian,1531.1522657635185,1647.716630539865,2080.3620051429475,1422.8708445317154,1478.0230020394747,2233.0570549999634,1813.3097099114548,1960.856341706297,1673.1917743148858,2029.059391096617,1836.719888058932,1776.4542768170058,1901.1481366210087,1780.327857756282,1734.593226953581,2150.1541605302655,1978.94788849852,1820.2740935372685,1579.7754598265435,1623.9257629136753,1668.1979178604129,1671.2158886582554,1935.9322383066276,1783.5704999615962,1874.1112565773778,1837.986506378601,1686.3576889540834,1445.9770471560375,1857.9108051558799,1634.414808709391,1973.4987646204627,1951.3180537052524,2073.110463811047,1939.1961454322911,1391.9635196910824,1943.6506333733105,2003.072239984414,1635.2612085161195,1458.0015252862443,1562.2886972426459,1710.785373114488,1503.5555123077659,1678.2833565216665,1634.3421562433334,0.0,1865.984828134879,1907.929548211895,1603.2827038094604,1442.7874088302601
armenian,1830.9429228294669,1890.8818772045915,2011.8093184116094,1974.493445658961,1933.2746891291874,2274.006200117769,1839.0560796462369,1849.1135785481256,1855.670687092408,2030.592410698728,2024.7975534140644,1999.0861701410577,1971.0460357897684,1907.3157529145203,1888.901768663641,2209.336536890098,1903.7641454926963,1873.7324661338798,1771.0260047449972,1814.0692013989094,1832.5715997759712,1789.4223814941374,1966.3215359774135,1857.5247741268663,2109.0070977163964,1951.9100745254418,1688.6460153492133,1903.7687119091145,1840.8629173272843,1867.5068771941862,1934.8965376881085,1924.9534285133875,2095.067246460709,1908.542742427729,1881.517017771894,1771.627254732485,2044.3276334536322,1935.4860000513975,1932.388964437785,1866.8289811962106,1872.1309286163541,1899.3459724679242,1839.603031265496,1834.2810138953096,1865.984828134879,0.0,1973.2907982690601,1942.4360621654755,1875.0207473913115
khmer,1682.7389422926994,1900.9820471679068,2052.2885729435097,1796.0784407630852,1798.7990134593153,2173.7827362675525,1989.0580722896643,1859.8568899757993,1792.674049014128,2061.961784548809,1853.1754802090063,1999.0203861839839,2074.251880573309,2009.3473404481595,1950.665326384552,2107.0809374765367,1863.265517211268,1966.5267916648768,1805.0061651315837,1881.2713281207323,1905.3701477525924,1927.2958972148826,2010.76407703863,1720.3251865116895,1952.420465537711,2034.391629032293,1941.8011721766445,1812.22927699607,2005.9039780298513,1695.1853186937813,1863.2297584888386,1857.9003128330057,1773.9198743101872,2003.4246718178226,1792.577302525645,1827.2662082930326,1926.8990177340959,1890.402154262901,1794.8357131020834,1879.6496589076896,1929.7870227375906,1832.7234153401969,1652.7945351049411,1736.4210403812986,1907.929548211895,1973.2907982690601,0.0,1856.264119758075,1793.7540531501832
kurdish,1424.7640647173262,1654.9776926257205,2032.432255676326,1583.3228137219307,1629.5255459402422,2202.12748086771,1854.9798822756902,1855.938792075132,1673.589083964795,2002.2275619956538,1837.3958421531963,1795.033761442146,1918.2728500774851,1725.0878567237608,1843.412015793818,2140.7275980523614,1861.4500941766082,1866.8492676783128,1655.5742564348398,1635.8102336278027,1674.8277607094283,1726.6028000807137,1860.3507663217506,1738.666738564519,1787.9302663026092,1784.2167573058812,1765.7726791848063,1597.3325744193594,1816.0355749852322,1534.0959572583367,1874.9771749354647,1875.3039877201622,2039.971151301572,1975.9593627662757,1518.6052870615872,1851.5398716885188,1905.3157998318309,1637.2350301191668,1601.0443137749573,1586.5232815307882,1694.386926701016,1594.246871058144,1494.949891900874,1588.8145021304017,1603.2827038094604,1942.4360621654755,1856.264119758075,0.0,1528.8344059794483
haitian creole,1101.4789693158093,1566.6618451909371,2147.6922910277344,1093.028647065327,1279.2772543224999,2249.47915018723,1756.047112540578,1837.6428135575402,1621.5216312415655,1961.8952634134355,1852.3388798041515,1668.8427084821121,1858.6067788403295,1764.8694706135402,1777.3466776984824,2089.6025281294633,1861.7480350600915,1777.202782977662,1459.6750953790113,1490.2648755744592,1519.592816881811,1664.0714584273385,1820.7036567934576,1524.6486628494083,1732.542030670687,1842.6271312359586,1730.7991346002298,1232.5195545984202,1794.0778926992505,1459.845508238586,1854.7107642478632,1883.128160751505,2087.691843309469,1993.2342126950828,1245.9535030373268,1835.2174868696154,1959.1657766338271,1492.0924615269605,1272.3913157505465,1417.4046745729024,1626.8707381381457,1323.9734387036003,1306.5947535329162,1481.415961357525,1442.7874088302601,1875.0207473913115,1793.7540531501832,1528.8344059794483,0.0
