,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
maori,1584.299002419544,1745.4382615265172,1926.1253755190992,1666.8254999873966,1647.2420631258824,2093.3222106904423,1852.1454631377837,1688.621805126394,1562.11031064439,1821.1666122244228,1662.9543708463516,1826.6526215875442,1853.6504583074316,1801.5483416533912,1759.110007258117,1990.4945871657198,1724.2138892334413,1697.2202386151812,1554.2757240936119,1680.256123321335,1706.069815314064,1699.051835491216,1865.4368431290568,1560.54739676793,1715.9468629479552,1827.6312746415317,1751.5751007130386,1652.631473032049,1776.877077670184,1577.2374944317176,1660.4276623709834,0.0,1849.7022766071293,1878.1644926937543,1643.1743164014297,1578.192702848484,1738.1450994388294,1741.627670705289,1648.079991628413,1722.8340431507056,1759.3393895872518,1643.764103845175,1513.2814721468417,1532.6110010517193,1752.753437955773,1784.3838286806103,1728.9667153435591,1638.7456688534726,1670.7894871137546
thai,1748.9323351795106,1804.8852508812165,1954.7163103755015,1827.7185058782527,1809.4091054247008,2043.6543544557683,1892.179306334041,1753.0655118032735,1652.4919585516323,1935.1703297190236,1805.7331464081985,1883.9857510158486,1940.0604105569855,1864.4335734349988,1917.3899656685624,1970.24435946776,1853.313417649661,1886.6394944987019,1798.0275414134192,1811.7159658607818,1807.882350938054,1862.2461372293328,1943.6804103834043,1707.4935678559239,1967.8492241360707,1945.6616901445582,1852.1804287864902,1805.3624865426448,1888.4465997624022,1754.5617870280746,1811.1351126858394,1849.7022766071293,0.0,1865.4270173723526,1766.4008667282667,1750.1964667545553,1872.4162194234132,1835.1763145201382,1793.9153515949606,1855.1833729117138,1847.0155456101581,1734.7353672184604,1731.796791354125,1675.054593412463,1825.8288308759268,1860.2628577438982,1595.546132062719,1754.3210507990816,1800.3855159567875
mongolian,1660.676647052644,1694.7294582660222,2011.4350213405644,1789.9012391623726,1734.8166756920737,2092.3447714444574,1669.027027382213,1739.389507127786,1675.8830584554248,1877.9587299288153,1828.3859767744996,1795.7376872719449,1670.8394314453653,1668.643965958575,1799.2893817990678,1917.5318887105166,1821.1431453636176,1702.8962926091178,1658.7968040888122,1604.0861592846823,1654.4279541110704,1653.7143139993732,1880.9115820615473,1667.1626716712817,1881.764304635936,1810.2839638258306,1588.5334080857017,1721.5927448999953,1557.5625866696175,1739.469996711738,1842.6936001281956,1878.1644926937543,1865.4270173723526,0.0,1698.3969280186218,1734.347559392412,1867.3889989949553,1696.5949293590995,1759.649468944886,1669.9853517422225,1660.2578029379818,1738.7279217344144,1748.9967642546524,1674.5083171189726,1739.328059187911,1631.5658624035952,1819.0266076044852,1753.6557126249681,1727.2452974674256
romanian,1093.0570111031318,1249.735383703064,1882.8049085631344,835.5222237389276,796.6577668726135,2104.563630388924,1392.2333529036612,1485.7481082093918,1169.7479868483015,1780.8796695774643,1552.087219769192,1270.8377726290648,1427.4961738229479,1491.7247998476053,1475.1868930083533,1907.2531069955737,1602.523532959632,1517.2692888410884,1216.8264208229725,1126.9754952435162,1244.998580867069,1352.0962039005483,1700.0562692615194,1280.946925514308,1582.2973441146673,1669.3753238229224,1432.256350137464,790.3687355400126,1511.2240414792213,1175.3280391025219,1627.8238178635959,1643.1743164014297,1766.4008667282667,1698.3969280186218,0.0,1502.9470298443755,1642.0232881548052,1229.1475931818347,800.0872025417389,1244.107337534507,1271.2372988896082,1037.8502758382733,1191.7617138397075,1161.200986945841,1092.9034727222097,1635.8633440626888,1600.2923702066855,1216.1090463457397,1033.7134174262987
punjabi,1319.8185095156043,1615.1410950174065,1667.9367912312894,1678.59616184955,1573.5386734609322,2079.2696014384687,1659.230165552877,1028.146705096579,1473.9240428846156,1712.7308705768835,1586.0241000402496,1729.0272612883427,1710.9866506171054,1591.3570911563795,1662.4915382432916,1885.8655583591294,1380.4886393623942,1576.6853869510715,1384.4217151273756,1443.4038802737837,1465.7897224080673,1509.3044319222656,1711.0610704180842,1358.000699200591,1705.4675859090403,1615.2649866020604,1468.6930651626856,1569.0996022637112,1559.2409912860712,1474.9165741591203,1486.9933071600553,1578.192702848484,1750.1964667545553,1734.347559392412,1502.9470298443755,0.0,1557.5267894168846,1612.2384238737259,1584.0687534971387,1534.9316103314775,1568.3311104624665,1530.8216283899992,1411.387588606709,1521.7799193214425,1704.0170040602438,1611.2872985224872,1666.6057538217983,1543.938903124322,1587.9511379561998
somali,1636.273630391838,1804.0975404334017,1794.9580219700028,1718.3746286022981,1653.7667980867666,2149.5661739630505,1867.067292081592,1703.9214146264908,1605.5112092911845,1954.466026837412,1596.0171343994584,1837.9261008965395,1849.1132711581056,1777.0209646010223,1845.1519745244152,2052.7866446871535,1792.253544379733,1783.8971351883017,1608.8126224195578,1738.2899850151182,1750.8137276112411,1759.1870458921635,1910.0018971928446,1581.7133072901108,1729.6785283144352,1793.6140440459637,1757.2787217564571,1661.046016366119,1767.4950783231582,1601.752604168908,1575.883990746905,1738.1450994388294,1872.4162194234132,1867.3889989949553,1642.0232881548052,1557.5267894168846,0.0,1802.7068542157015,1669.250468970143,1798.3840945593302,1790.387114847371,1661.9366084384064,1550.7113474452012,1606.8010554977864,1776.3765726474846,1829.7011537109206,1763.3410635776668,1650.416757832503,1737.3264680483871
dutch,819.4693448979326,768.5664585255192,2095.777322199369,1183.5606614768792,1278.7144963165867,2166.706529916327,1432.4966763321477,1483.2569194367945,1370.295700210644,1715.2821366888277,1758.3037133803095,1432.69564456267,1352.005896332278,1463.1016737033813,1601.043819400815,1820.6204806080066,1699.2574906158077,1436.6008578733915,1337.3206356819767,1207.0011823520465,886.6766018305887,1345.94073799909,1521.0165502652599,1272.5090683895792,1632.6992452692964,1641.7605559986066,1452.8877706269047,1207.5256622911425,1561.2418141713968,1393.1839653820566,1778.0952769936757,1741.627670705289,1835.1763145201382,1696.5949293590995,1229.1475931818347,1612.2384238737259,1802.7068542157015,0.0,1263.496098734825,829.7268401430729,1304.97987223976,1325.9406904108014,1329.6181362619534,1341.415222672286,1379.7916876526683,1642.1557135489118,1713.919794426235,1355.986127457893,1217.1976944751646
portuguese,1132.2381901017695,1353.2722985771634,1940.5212639221093,831.0879154441005,518.9913766759664,2136.461802382686,1431.311459132781,1540.5639965186576,1223.55513074473,1779.1279176503724,1589.0144275451073,1317.6799890523343,1446.0163417013177,1540.1836443571576,1455.2489077322882,1902.1049129817509,1698.6183305025083,1567.4477676554893,1194.6458620788355,1230.2106043680317,1304.5724243905895,1417.9805221834338,1764.1899815262118,1290.3469749955898,1571.8202055543366,1720.2306334756177,1493.8308287736252,738.6169720946713,1580.0607804130625,1245.4362539653225,1673.4228451793726,1648.079991628413,1793.9153515949606,1759.649468944886,800.0872025417389,1584.0687534971387,1669.250468970143,1263.496098734825,0.0,1305.0244872284334,1314.5172525957887,1108.7484259217347,1230.0318038643882,1215.1263149668498,1192.223145937903,1713.305410832665,1647.9923886505305,1323.3717512122737,1111.6202544292962
danish,796.6853061582337,828.6572738048839,2076.433816747553,1224.9715301509316,1321.0638091173194,2243.034320991998,1414.8572333139496,1467.826963271856,1329.00706106745,1663.5416484238847,1770.868012227825,1445.6285891143473,1317.139349256072,1423.2421957664108,1574.760288564057,1850.8680917163588,1661.213959627453,1403.5875664536425,1287.43441277422,1127.8748298178489,543.155477516701,1303.2175757182943,1299.7705683620813,1265.3859466416966,1623.7196156066775,1646.509906930643,1419.1210682992273,1234.5947613083308,1523.6071024084863,1401.7944445638145,1784.9981832886942,1722.8340431507056,1855.1833729117138,1669.9853517422225,1244.107337534507,1534.9316103314775,1798.3840945593302,829.7268401430729,1305.0244872284334,0.0,1266.2288988933649,1264.5083570455774,1295.4505445136376,1287.1162960015395,1342.529883345563,1580.3466420557447,1705.5776380507684,1314.2865989309976,1177.169820922916
slovenian,1247.0032248884374,1344.8763223615813,2017.4696427273361,1393.7526780981914,1311.638429992447,2153.960832368263,1075.4629173644921,1562.988430428933,1410.128645410416,1781.2244060617725,1721.0656302757286,1159.6532630039658,1340.9453538421865,1482.279108242785,1513.6041107838553,1885.0651220373377,1605.640907675335,1452.8538035705758,1308.3158260799466,627.9985673498635,1263.3987260840775,1181.6485213986884,1728.8350724963082,1432.8358758847078,1655.9007934085416,1642.7096233916297,1403.1258499229646,1300.7183308009355,1461.616582792671,1510.2713653765518,1782.401133862458,1759.3393895872518,1847.0155456101581,1660.2578029379818,1271.2372988896082,1568.3311104624665,1790.387114847371,1304.97987223976,1314.5172525957887,1266.2288988933649,0.0,1383.7729749375665,1436.315949245793,1421.9676764081191,1363.3615026721322,1602.1023930379108,1704.5010858143992,1396.5491713052215,1322.9334881747607
maltese,1070.1240443366182,1331.418533147643,1766.6246020250314,1152.8297706423975,1126.3931558130412,2190.8319288511025,1506.9813171620638,1540.8721297326983,1212.6910169746325,1758.4157437828917,1578.6181244976697,1400.5851720854284,1485.0245825691295,1541.4865339083851,1535.4130134746267,1947.6112285904785,1592.7387905357275,1535.2700723671935,1249.8015022102581,1247.8773795813395,1277.317611679306,1434.8984105426198,1707.690683523374,1230.2795534386062,1611.830970077593,1678.0459092118326,1500.3401959193957,998.0330360399362,1543.3391383074213,1240.868560748823,1665.0743675369472,1643.764103845175,1734.7353672184604,1738.7279217344144,1037.8502758382733,1530.8216283899992,1661.9366084384064,1325.9406904108014,1108.7484259217347,1264.5083570455774,1383.7729749375665,0.0,1196.5638189209512,1158.870866722763,1222.6059954060795,1675.7201375111376,1684.526498622635,1237.8591840073539,1107.6691101370334
malagasy,949.4002467033772,1350.9360681740714,1877.6104898255533,1259.025033140362,1233.1229560341353,2117.4329619778573,1532.0978976210506,1319.0297224108995,1244.9752633271219,1758.340828834825,1502.3596335952639,1482.8481672142877,1540.533188676719,1610.638075243991,1563.2159251240366,1921.0653831330765,1503.8091364599034,1532.616775497009,1323.364334212919,1296.6909524639734,1291.203311600122,1470.32365892504,1661.8825423545225,1110.4641122465403,1511.7702226856215,1667.9448137373547,1519.03336060978,1167.0786721418974,1574.0725525875737,1188.0178026013562,1527.945084267319,1513.2814721468417,1731.796791354125,1748.9967642546524,1191.7617138397075,1411.387588606709,1550.7113474452012,1329.6181362619534,1230.0318038643882,1295.4505445136376,1436.315949245793,1196.5638189209512,0.0,1157.021652870088,1444.136284016234,1649.2040116213334,1576.2351911697847,1251.7540839840651,1193.9973856118127
javanese,1120.982592898936,1360.3506161140308,1882.7581979821257,1229.3404132211035,1223.469250454598,2102.9180814429537,1532.224716811585,1490.850667446609,781.7177589410772,1777.9300363675281,1518.2739704620355,1458.327679461189,1553.2344400309944,1495.4161755888795,1566.1033153630367,1863.629721856836,1592.4180570018484,1525.89442686344,1301.5426024051499,1306.7264044249255,1275.8447676333055,1435.206544849057,1697.3995037829945,1142.4468409604883,1534.3531311792774,1681.8259692349204,1480.554065749699,1210.002677520527,1553.13908173634,1283.827880908916,1568.4993915432492,1532.6110010517193,1675.054593412463,1674.5083171189726,1161.200986945841,1521.7799193214425,1606.8010554977864,1341.415222672286,1215.1263149668498,1287.1162960015395,1421.9676764081191,1158.870866722763,1157.021652870088,0.0,1297.0591653856761,1638.5002761208382,1576.3406989844846,1217.4554762358773,1161.3558769951846
albanian,1326.8132521614498,1399.102258051513,1952.5981983992926,1167.5951505154987,1177.601318320139,2166.4754243892166,1481.247101342189,1650.807557159355,1317.3397575368278,1848.5736528437499,1639.2699102091615,1415.6024918989385,1509.8807208822002,1516.6128082415141,1525.852155817522,1965.1305606471103,1730.6002695906996,1618.5552613411348,1370.5597429334082,1302.795169676112,1384.2680315463567,1424.5919672011414,1772.6800723103854,1483.470903728918,1633.4340762061981,1638.1143514016503,1466.391265217892,1174.6113775510503,1590.1155173801042,1426.1066187903118,1801.85140141374,1752.753437955773,1825.8288308759268,1739.328059187911,1092.9034727222097,1704.0170040602438,1776.3765726474846,1379.7916876526683,1192.223145937903,1342.529883345563,1363.3615026721322,1222.6059954060795,1444.136284016234,1297.0591653856761,0.0,1658.4995962016767,1694.127805267612,1299.984140704789,1238.5649789451707
armenian,1590.6968307594595,1610.4215484746512,1915.7454808130085,1738.2756357778574,1700.4568741764867,2158.315570934625,1565.0006341215526,1659.8969684970937,1623.4211367578741,1845.4018584982605,1796.1518033906532,1741.918186007143,1647.993386731691,1606.2886846713277,1713.9843904816744,1972.833328206792,1703.6499091514693,1637.609360627105,1549.4660794102238,1559.4303258483749,1561.4869071643477,1535.822144111162,1799.0242339526746,1629.4577462088882,1889.968959218559,1731.1485611776366,1441.5232682747903,1690.6970295989925,1529.367142700383,1724.5612587946114,1791.7143471827353,1784.3838286806103,1860.2628577438982,1631.5658624035952,1635.8633440626888,1611.2872985224872,1829.7011537109206,1642.1557135489118,1713.305410832665,1580.3466420557447,1602.1023930379108,1675.7201375111376,1649.2040116213334,1638.5002761208382,1658.4995962016767,0.0,1744.2909475832093,1661.8892786872948,1671.6486804836743
khmer,1603.3046466239423,1685.4877054404692,1974.6798882753903,1643.0839194658993,1655.452807298038,2117.0508604007987,1770.142634948144,1645.6802283352008,1598.649014112196,1930.9709306159837,1728.2321008655342,1768.0957905693172,1821.9373715119707,1793.1259806247906,1797.7033877342167,1977.0300341185682,1771.32113633813,1800.2753486591967,1665.8328261891593,1659.851953666905,1686.511372776557,1769.9501087855858,1903.5151371075046,1595.128425469176,1797.5760949535968,1901.3889098815507,1748.2283116799317,1634.5281509941426,1812.5664684499143,1597.3919993428021,1750.1773251665084,1728.9667153435591,1595.546132062719,1819.0266076044852,1600.2923702066855,1666.6057538217983,1763.3410635776668,1713.919794426235,1647.9923886505305,1705.5776380507684,1704.5010858143992,1684.526498622635,1576.2351911697847,1576.3406989844846,1694.127805267612,1744.2909475832093,0.0,1655.4464010762174,1680.4940532872054
kurdish,1158.8464548043937,1371.2821964287298,1951.7931365919892,1280.886057584887,1310.4937245484632,2136.432208741882,1523.6979874407384,1527.8250765918635,1278.6748663661124,1788.3067302502443,1567.427478915429,1484.5653347280484,1555.3314251355307,1479.4790315447308,1596.1210009286146,1929.8015546665738,1633.140373378628,1552.9051402296673,1359.3400068311944,1323.95365528001,1357.4758545628256,1460.970693336082,1711.5127687275346,1349.6925854625913,1535.3481086794168,1600.6847473337011,1518.5371822012557,1263.8803654703383,1554.5721658894277,1293.4223711910856,1662.8548678648042,1638.7456688534726,1754.3210507990816,1753.6557126249681,1216.1090463457397,1543.938903124322,1650.416757832503,1355.986127457893,1323.3717512122737,1314.2865989309976,1396.5491713052215,1237.8591840073539,1251.7540839840651,1217.4554762358773,1299.984140704789,1661.8892786872948,1655.4464010762174,0.0,1206.182518477068
haitian creole,968.9976870490761,1284.9688539584533,2004.1614449780614,968.760381819336,1119.957024808507,2164.0499911855773,1442.987232257576,1501.2868256590748,1245.651628960288,1710.0525725105654,1642.8276741620273,1385.8982883476651,1420.698582224797,1467.2223898029379,1531.0950145344164,1847.1602218993276,1644.9057498562652,1524.4730532864028,1274.7455410670275,1220.4535714276963,1205.9133838609905,1429.838790693119,1705.4307409625844,1244.1022238607056,1531.1507438863139,1659.9151272619897,1500.1544461132198,1053.974908404669,1566.4572344364324,1311.9191544656283,1669.9036881922548,1670.7894871137546,1800.3855159567875,1727.2452974674256,1033.7134174262987,1587.9511379561998,1737.3264680483871,1217.1976944751646,1111.6202544292962,1177.169820922916,1322.9334881747607,1107.6691101370334,1193.9973856118127,1161.3558769951846,1238.5649789451707,1671.6486804836743,1680.4940532872054,1206.182518477068,0.0
