,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
thai,2301.6368652719216,2361.55240801226,2319.089965418408,2473.274660124797,2485.425613022094,2288.892105450843,2455.7267241383206,2302.9440222069397,2223.28442470581,2313.135966037091,2343.4527797880455,2518.9816374918805,2556.055320697306,2461.732354778608,2475.7882820585846,2427.761397188808,2281.0798796740924,2306.9226309367536,2281.639573182272,2416.3401194718917,2402.2015169025844,2368.8658190231076,2373.2043750407997,2251.5397554669726,2549.0224009477924,2378.7783135313375,2375.5946229476676,2509.98080209543,2483.3873110101,2272.632176937282,2255.528980752837,2322.633618226763,0.0,2387.1882797284056,2401.483235102211,2229.654406388103,2411.7377659454296,2351.171866862594,2448.4556411827766,2434.773909617387,2501.680597063106,2388.769539711313,2280.966771245638,2239.9920907159553,2471.9939827259595,2390.70693910802,2066.0747476777965,2384.9400634713606,2407.3056563024816
mongolian,2252.3058173351624,2273.7603623445375,2321.9179048841543,2360.1559231827555,2338.8980861700193,2394.553028035393,2346.707115555662,2288.6235467170645,2252.4660938525935,2238.2644585659227,2335.7573158250934,2398.278390645124,2383.9322980866536,2185.1997522832394,2317.6073840470654,2314.060824602166,2291.625969045102,2253.436270468026,2217.0981398747476,2278.8320502460297,2319.648349922823,2252.5271190479057,2254.595126896792,2200.8670902631893,2370.800070569125,2369.6730716564985,2243.841142314454,2298.3645977611395,2128.565184212801,2147.063415152468,2302.2791558122067,2275.6990703836836,2387.1882797284056,0.0,2288.8676590764485,2205.4011965098766,2337.754694230696,2311.010873930764,2319.470888360298,2269.935683368981,2360.131769442951,2305.859507977902,2221.309197184525,2228.774984378859,2277.835867893177,2273.200448907418,2263.404413142472,2318.086656328794,2389.7908862817317
romanian,1927.1175584162522,1935.6983513284727,2201.687318647767,1550.6016529155822,1524.2834938851959,2368.0930848189987,2042.808218468725,2127.5806956530755,2026.159840558695,2222.9393396184987,2157.9093151137536,1970.9722438418992,2124.3257097658366,2114.97619783404,2008.2906568235176,2306.1252428183066,2055.7464116934257,2040.6595868533684,1841.1045782552726,1819.704452292895,1930.1324876774204,1918.5816410776247,1958.9034736199387,2004.285903520484,2226.572218916971,2130.6832274652675,2085.855021604166,1428.0980713296588,2213.4995354435946,1872.5757488982015,2162.1922797714483,2173.7098586771035,2401.483235102211,2288.8676590764485,0.0,1999.8361114844722,2237.4603180075487,1954.7086188462865,1501.7695652463526,1937.1437160739695,1916.828765183517,1975.723318941041,2008.786698631158,2061.879782541777,1891.0209236417502,2173.6632231178046,2176.5732121454184,2050.5911125882503,1851.990591117688
punjabi,1981.7348380345325,2215.0324961646456,1821.0321109528445,2282.9779029680208,2081.2299748194037,2335.0397223622085,2210.6093310579536,1331.9510152961575,1917.2349220339568,2104.4635513975873,1960.88434332729,2256.9927887651925,2381.7117624579732,2197.790680853231,2112.3396091414997,2332.148183706129,1816.0981945973715,1994.5935994720867,1831.7052486212835,2058.4986546320933,1984.1139313673332,1968.7646888306385,1967.5393402499058,1778.3503197059963,2246.929547555716,2083.4534029907722,2000.3608966103263,2164.498653688898,2157.3912747965132,1866.0518584234312,1877.3828112788285,1891.0071226477917,2229.654406388103,2205.4011965098766,1999.8361114844722,0.0,1991.8506837252264,2184.6720788295106,2075.8487717821135,2160.0582517645926,2165.5482015881144,1995.7231547593954,1825.1883512270138,1952.949687121538,2266.6517813078585,2091.3860841646992,2037.6872809621116,2095.314761864046,2227.86596896209
somali,2241.704331495648,2334.924539185265,2039.0693939113623,2386.3319363030664,2213.223212276811,2447.5312270540103,2445.0187881994502,2149.800126728294,2180.4662989060453,2365.700927132317,2156.5673699222575,2412.788660735724,2449.282295865673,2361.8409216295695,2263.819596514369,2383.3823652594942,2225.057555790977,2225.533915201149,2119.560788685766,2267.193140800325,2231.2978612142133,2257.106519506603,2247.4612242199732,2056.99763221998,2361.65480616184,2203.937061591546,2238.507692449697,2265.7524630436183,2276.593082033267,2097.1545758777447,1994.578941795491,2212.9092829970796,2411.7377659454296,2337.754694230696,2237.4603180075487,1991.8506837252264,0.0,2355.8763974355725,2277.7256265943174,2353.2076148156916,2343.9899196426477,2178.3288864288306,2033.1720372674563,2196.163986897697,2386.5152462488563,2337.3666658660486,2319.9722617104785,2312.799977298121,2377.4873466125523
dutch,1276.008116078749,1118.1178878164553,2442.918342103654,1846.679901015997,2027.030266402269,2409.0998988126385,2150.1917758351165,2205.385696456582,2098.7565555474657,2234.0074882527897,2328.662107714127,2118.2923151355967,2168.6206141938087,2303.1095975821922,2129.966315720549,2339.3637112233146,2288.1658454063263,2151.459318306121,2056.8711029416,1949.636873914099,1442.5048488432396,2084.2021767471524,1640.56926925352,2151.322595604298,2267.124470749531,2185.083536461083,2170.724611697716,1924.8883904993702,2353.3659266753098,1851.7737028574684,2293.517305427475,2266.908518885176,2351.171866862594,2311.010873930764,1954.7086188462865,2184.6720788295106,2355.8763974355725,0.0,2010.175712391918,1312.3131711529973,2008.3188224959947,2090.2461842350694,2044.307671027291,2078.9572224420313,2034.4899365096069,2254.5087505836673,2186.887883157107,2018.024057210816,1948.6824788201918
portuguese,1928.0897583284966,2008.8252630783231,2306.6360372406793,1372.9237043007752,921.5940761410885,2351.4553363127675,2061.7498721870224,2166.9975981348057,2099.056874654802,2223.0841811823875,2205.6716811742326,2031.4074475356983,2160.6832182212906,2219.724658681109,1948.7217671445276,2272.4109877524097,2216.073985035828,2088.96568679122,1842.0778523317713,1915.5340417979235,2000.573392447423,2023.032449946127,2068.5021227869784,2003.304638485992,2234.0542972072553,2228.6653684271682,2114.4084379106457,1153.3335409752497,2257.2389041046986,1861.5843656593681,2215.031900633091,2189.8357778587483,2448.4556411827766,2319.470888360298,1501.7695652463526,2075.8487717821135,2277.7256265943174,2010.175712391918,0.0,2017.7699457548044,1985.6051533528712,2034.2728707585163,1987.1520880531377,2124.53973753994,1980.0569221592039,2241.9850975595846,2199.480464639775,2125.669073952887,1753.6122846667197
danish,1290.6416223361193,1318.3875048118657,2367.514668875117,1927.5811878097354,2039.6986083222303,2449.0872619091824,2114.103959057218,2245.605379948981,2169.832198766383,2257.9848980385113,2356.655431596822,2154.932207649128,2205.5462699945747,2238.6227171685555,2208.2935002132854,2334.28295087849,2304.237859405151,2068.9102578686893,2101.421408327461,1909.9504956247956,929.6087664473309,2004.3688292193988,1240.4540586701237,2144.7539356074067,2259.672894077398,2226.105656671653,2178.8268702229625,1940.5972115918821,2296.7700037950767,1827.2644997806524,2328.443516420503,2308.3643746423813,2434.773909617387,2269.935683368981,1937.1437160739695,2160.0582517645926,2353.2076148156916,1312.3131711529973,2017.7699457548044,0.0,1963.0919655231776,2068.4965286642428,2026.1639624963852,2084.250848178601,2079.9770119918703,2189.1828363243512,2132.1356317799728,1996.5955495758128,1941.5680719882562
slovenian,1968.3172826930231,1990.521293915104,2387.9986222735856,2007.8046595622973,1967.2259599898002,2456.0017960313617,1436.274476832276,2269.175007122604,2199.4654325150323,2282.252585976304,2322.454759817998,1552.679953240095,2130.4294837277303,2271.2073202919464,2065.6814172186773,2338.889077431074,2203.6281848046483,2068.7191011543023,2010.2810524873591,937.6808510992482,1980.655569667275,1757.2020089664782,2061.2541734666993,2136.9215228193757,2281.623377801082,2223.735196249419,2144.7605259516217,1878.3463132863687,2182.153873727511,2018.5795476891185,2331.723639789927,2253.262463710574,2501.680597063106,2360.131769442951,1916.828765183517,2165.5482015881144,2343.9899196426477,2008.3188224959947,1985.6051533528712,1963.0919655231776,0.0,2183.756097693767,2094.3309501779513,2170.9219363949633,2033.6720806573112,2243.770914083467,2256.583647367391,2097.622211685234,2042.878989485744
maltese,1885.0916932199634,2077.371967934934,1934.0149286642825,2073.973180225794,2024.268794682901,2408.2817242536644,2330.031730074403,2225.1317101516256,2134.9096788067236,2221.1908478139853,2110.1698275507856,2309.853635687421,2378.6872698674606,2275.38971289806,2242.9603533304153,2424.137630368154,2153.17149322084,2162.565886906269,1931.3848324563978,2076.5516228161478,2050.5305881698287,2090.6766887214785,2055.0743449452993,2027.1970562907914,2212.823247006125,2072.2789979450217,2160.4691489665533,1911.728818454317,2221.6646949279657,1936.9127240344812,2190.811432868335,2167.027372718716,2388.769539711313,2305.859507977902,1975.723318941041,1995.7231547593954,2178.3288864288306,2090.2461842350694,2034.2728707585163,2068.4965286642428,2183.756097693767,0.0,1938.9739808759148,2072.49299317054,2116.014659229884,2305.3642193186474,2222.760831727809,2116.8368207564763,2004.8312565768333
malagasy,1749.3197271783145,2095.4609481961106,2096.2759077810147,2116.0699685342806,2039.4263756713867,2388.977593892352,2182.599494682875,2021.0865530500746,1931.613309043049,2174.726357960597,2030.2423839896665,2217.160770174564,2282.1050577006677,2212.855662352301,2117.460218234698,2306.6176233383,1979.953144900169,1984.3550605878686,1902.6191312892213,2008.369022985867,1954.9428396050255,2076.225340079388,1987.5576974152511,1707.340403917926,2091.8772769876,2105.431710632651,2127.4333970191446,1977.234120160201,2150.6532104573394,1810.9773966995722,1953.0784772037143,2016.5260673924624,2280.966771245638,2221.309197184525,2008.786698631158,1825.1883512270138,2033.1720372674563,2044.307671027291,1987.1520880531377,2026.1639624963852,2094.3309501779513,1938.9739808759148,0.0,1928.7588866589704,2236.3635052067953,2156.034845016237,2038.7802096204632,2141.531740557493,1999.184366501888
javanese,1967.1837721696945,2091.0807034381746,2176.65973093666,2144.653528678969,2165.453052466909,2339.2829668853938,2354.408892379658,2101.1174484249514,1356.2620182319606,2158.777515698041,2003.5795204294377,2328.28217542652,2356.373824246857,2180.082950596528,2254.081727968693,2247.252760607008,2029.9500477240445,2133.884091915546,2029.401647169292,2083.2203100289958,2052.0912718080713,2108.357817930694,2045.2749147211903,1720.3522344140706,2187.2751393450176,2172.4426039565265,2141.441648924273,2140.0555062586805,2284.604863906602,1928.4468348253172,1975.3891587897165,1980.9228796367458,2239.9920907159553,2228.774984378859,2061.879782541777,1952.949687121538,2196.163986897697,2078.9572224420313,2124.53973753994,2084.250848178601,2170.9219363949633,2072.49299317054,1928.7588866589704,0.0,2171.606520861606,2177.6509897773217,2040.0774793978399,2088.564257588797,2071.670759235414
albanian,2020.8947844512134,1980.4942584910004,2340.3001819866454,1872.198605930439,1983.959968379942,2449.167484141284,2195.1700987275553,2273.8333714615283,2142.6144570609645,2273.4074968423406,2276.8093116892132,2180.4919735027347,2231.6807401091305,2228.0831157067787,2162.2459594624984,2369.619025258665,2289.5469719936827,2197.782222085469,2056.330403502854,1985.1785802120348,2199.688177421593,2066.3918536548686,2128.6905082732374,2227.6653649366244,2309.2085145371652,2189.521279251639,2159.753487550179,1929.3346999899818,2316.283234074949,2034.0905693762243,2323.5104986310103,2289.351042488115,2471.9939827259595,2277.835867893177,1891.0209236417502,2266.6517813078585,2386.5152462488563,2034.4899365096069,1980.0569221592039,2079.9770119918703,2033.6720806573112,2116.014659229884,2236.3635052067953,2171.606520861606,0.0,2218.675868418655,2258.280345191875,2076.031867552027,2057.005688235883
armenian,2204.6618509092177,2192.5958247598605,2227.191865584913,2257.11922011662,2236.0720556357724,2513.7891997017778,2167.4214584491624,2140.172880210319,2153.8461986063426,2262.6239998000733,2292.9633214252935,2337.8722715716895,2358.2060451404527,2244.068512660805,2201.4039765573466,2419.3641773135187,2194.805941570162,2171.639239197936,2103.028557496415,2210.5025081017816,2181.267049974558,2164.6137077302556,2121.8559593229843,2143.837900506537,2439.406420489817,2268.480661740408,2080.560315854416,2220.2957180120443,2235.217639312032,2145.7847632886983,2244.238160794134,2191.326657632718,2390.70693910802,2273.200448907418,2173.6632231178046,2091.3860841646992,2337.3666658660486,2254.5087505836673,2241.9850975595846,2189.1828363243512,2243.770914083467,2305.3642193186474,2156.034845016237,2177.6509897773217,2218.675868418655,0.0,2184.3193236195443,2214.4285231304857,2271.548582239798
khmer,1998.7779660687447,2139.7077484307347,2281.7564990144933,2248.5106888958926,2200.613431830914,2354.121544136959,2333.0029343460565,2173.831863995237,2089.256559626247,2214.8975136230188,2223.7327367338353,2357.711261598157,2399.2120359300734,2282.286062643317,2262.926654037163,2304.4639487137297,2096.715340440816,2215.0885196063214,2117.7700504434347,2240.2651086837714,2140.343703659144,2234.626897336047,2173.7344314987427,2038.3492396247905,2307.7687081231,2245.5001874907257,2219.0914813584122,2215.073841644097,2351.6215068330794,1975.8493176788322,2151.475871879716,2144.3929368419294,2066.0747476777965,2263.404413142472,2176.5732121454184,2037.6872809621116,2319.9722617104785,2186.887883157107,2199.480464639775,2132.1356317799728,2256.583647367391,2222.760831727809,2038.7802096204632,2040.0774793978399,2258.280345191875,2184.3193236195443,0.0,2200.852390437151,2249.69212318454
kurdish,1885.7981076301035,1968.416167916146,2289.02072524937,2059.7640529979767,2113.5763379386185,2373.6518091977377,2167.952546645297,2207.75059982575,2132.170477594791,2296.586583765901,2249.404601007065,2239.143264305624,2340.2911538702997,2151.0297423784355,2230.360584220535,2412.5292120449058,2189.8973907862674,2242.835929937366,2080.916342913839,1986.5722574642366,2101.9155330043186,2026.5632989115838,2057.246508531931,2181.3231768077117,2197.115633562802,2010.8910473662827,2134.2877111259572,2108.807752470231,2191.1376904486833,1989.9115946266243,2225.4567065751335,2226.844677735246,2384.9400634713606,2318.086656328794,2050.5911125882503,2095.314761864046,2312.799977298121,2018.024057210816,2125.669073952887,1996.5955495758128,2097.622211685234,2116.8368207564763,2141.531740557493,2088.564257588797,2076.031867552027,2214.4285231304857,2200.852390437151,0.0,2101.9888538298046
haitian creole,1803.2285833787655,1953.3127574846487,2419.2315169526564,1369.1952531682198,1754.3599479256306,2462.332617646941,2228.950911835038,2279.1473065006658,2161.2755287610507,2329.904043823374,2283.5821223590046,2228.8337892652894,2272.6327844450107,2323.2803358957412,2165.344405041614,2333.6445326068774,2213.0662847736576,2158.391399569805,2014.438643630174,2026.2695813710275,2037.1307945823628,2089.672790863114,2056.2432837664883,2046.513127048637,2190.7485892858476,2235.5836837211864,2233.8517450276163,1652.9708422662727,2353.606692267378,1926.4039380547367,2240.186526537801,2321.728369877032,2407.3056563024816,2389.7908862817317,1851.990591117688,2227.86596896209,2377.4873466125523,1948.6824788201918,1753.6122846667197,1941.5680719882562,2042.878989485744,2004.8312565768333,1999.184366501888,2071.670759235414,2057.005688235883,2271.548582239798,2249.69212318454,2101.9888538298046,0.0
