,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
thai,2172.697015213721,2225.6040682968182,2181.183947070173,2270.3717710536102,2269.502576414667,2231.913189135611,2307.8822372390905,2114.523632192797,2034.223759587278,2234.138455228978,2144.8922047337583,2297.8132355031807,2398.7602314248543,2274.580384024283,2255.198492970893,2304.11857024011,2153.7226105880145,2245.4584650150146,2184.5291468847054,2298.6292006350113,2192.2724893607483,2222.119694641911,2280.8678268493554,2046.1047482668262,2350.433177745669,2258.0697778058375,2232.0533116841943,2250.2227914192717,2239.7407660413965,2133.335291689584,2166.1619206112323,2163.2578819282394,0.0,2204.5648362207703,2224.27846461044,2096.952619592489,2205.2066746457103,2264.6433795251774,2265.0430619000376,2265.8594646736087,2350.4166165091647,2191.396045872789,2143.1407457417677,2081.191776037212,2234.550621611507,2215.4965944512255,1932.5881077820598,2211.8518501910635,2217.7791814854377
mongolian,2069.8365437613766,2079.889345718104,2133.031652244388,2146.6336313075562,2096.919418952509,2322.63917252848,2141.1326272013075,2139.213566543987,2093.203544377404,2150.524402375801,2142.424651907853,2206.9603163028783,2172.436622918378,2067.7996538672005,2153.882292830336,2220.522741745656,2157.372737185632,2076.3047061317397,2016.115123702918,2097.897348202374,2050.4955225132258,2089.6837770676157,2172.497823287594,2048.514812003328,2258.3984177596335,2155.45379742246,1968.186213349001,2089.8526444699846,1949.187759392348,2066.7597979386132,2192.060904468947,2195.676580442166,2204.5648362207703,0.0,2104.467405276298,2073.195093213426,2178.1616746894847,2112.0296752739087,2096.1261780630894,2114.7525318470675,2169.50405408052,2127.4905314840785,2126.816471891183,2106.22187361099,2138.5510343116316,2076.021800780086,2133.8902902684226,2209.406171203823,2178.304833559063
romanian,1275.8478656974003,1639.4156677221522,2079.6465208778122,1104.2010487505995,1106.7781671264809,2269.2034040120216,1769.611233644376,1985.427394055842,1781.1831041367204,2040.186665898507,2031.0908637291957,1758.5908190561297,1944.0992401365572,1925.8291643743335,1827.3968460040417,2200.8309303475535,1862.8713681170252,1838.2825755803672,1523.9332634333496,1549.5311675528349,1624.3473197707847,1689.6813321214204,1963.298171017739,1770.19925005572,1952.9086163313877,1957.294154301484,1784.9277973547316,1047.8300424107842,1979.2175609292226,1529.8718024886277,1999.178544713078,2041.9443287619051,2224.27846461044,2104.467405276298,0.0,1860.354112219757,2055.500212876438,1648.5090426548834,1080.170725963531,1658.939114794387,1704.6662183799028,1394.7118345557903,1616.5104198797496,1731.1489740019197,1647.7907229747832,2012.861208942586,1934.8852935853388,1743.764451283515,1387.5804719448988
punjabi,1877.3911434030454,2129.1839114464083,1759.262136744204,2074.1029528107365,1907.2266195499506,2349.6499930359137,2082.590560077111,1428.0982779841333,1865.4145912269191,2026.021668121212,1858.3242971941493,2127.374899763477,2215.46646102637,2066.6680586064185,2020.2870833764425,2251.51242988679,1684.8530542185156,1881.044218831892,1736.7956321467077,1920.8277246875261,1893.9242834304926,1881.9368003268683,1950.9793798558019,1707.239426995852,2079.153943126145,2035.2308635066136,1878.3821072040396,1951.5312320599814,1924.0702661650914,1802.7551492119594,1724.9259203875374,1813.2230421124052,2096.952619592489,2073.195093213426,1860.354112219757,0.0,1810.9529123129164,2160.097652735949,1925.7015920404558,2128.718514386289,2039.7314112949734,1937.8162260810063,1801.2069488030197,1895.9452215773576,2116.2044368215643,1901.346312678039,1915.3143952400874,1979.6659627575627,2014.9608692098877
somali,2030.0144697522023,2215.7595830957807,1978.3671114393992,2184.7026175565466,2062.9009220515695,2297.876323836042,2229.5435791489563,1982.8850087500327,2039.3267993280617,2194.6645384206527,2017.6270458316865,2216.583956839503,2295.0536922371202,2244.398245871557,2178.1703561161544,2264.801631247902,2047.6339024703823,2130.240151104136,1979.239128892839,2108.062083671942,2093.0462762182383,2085.903824763038,2158.39359330623,1892.4762366623484,2079.587399006029,2086.929543560197,2083.9073522283825,2076.870929493184,2047.5899481971458,1935.5886092699604,1871.3030053817251,2123.8173157620513,2205.2066746457103,2178.1616746894847,2055.500212876438,1810.9529123129164,0.0,2193.3166466506136,2063.4763502949327,2189.320688537583,2185.2953364935584,2067.207879805348,1948.812165182598,2004.5075033490984,2202.0184059108265,2172.5854516097165,2046.5524441320335,2098.454755632668,2152.316668659783
dutch,1328.9741047351695,1135.1699209909114,2335.070097962215,1567.3754882868145,1658.240532423474,2316.5790629993535,1928.4902229181791,2086.319001208253,1861.74075511545,2080.7324557567745,2200.0007570940247,1923.887877080565,1967.4496152817565,2035.6140165197876,1954.6600563244795,2197.1315240092927,2121.2409685166185,1958.9193574140918,1848.6201874202884,1705.184419472377,1341.4915662746246,1837.8241254682353,1745.5471098843502,1981.1602841000258,2006.3559535997044,2039.5078815580391,1944.2351646148518,1627.9355423632114,2080.0370190384438,1712.6731970267708,2194.1930260695012,2183.4880956902493,2264.6433795251774,2112.0296752739087,1648.5090426548834,2160.097652735949,2193.3166466506136,0.0,1639.988248428482,1255.9514368842629,1830.9523484027004,1793.9681531520032,1715.0567354549776,1797.3181937114896,1803.2578862577054,2119.1820933473114,2018.1637010393183,1781.4368396637356,1642.686800662798
portuguese,1186.8845482716426,1646.7777238368474,2130.420548374492,1014.4745204093474,712.4294031314801,2299.991360191165,1842.68159723466,1985.340344124524,1769.4042365468895,1998.8764125029081,2004.94405163292,1794.379839280979,1928.3700444680653,1955.596599401793,1749.6021470563746,2154.2893764974015,1970.158137538812,1914.8576483542072,1537.697819010127,1575.8441632783213,1642.6465504439097,1744.6546848237736,1976.9712531620512,1776.9123109371276,1908.5388108381767,2033.5330611967786,1800.0914556030236,856.4830013893429,2010.2294675407343,1525.647723490734,2027.9654562106764,2032.1861781607497,2265.0430619000376,2096.1261780630894,1080.170725963531,1925.7015920404558,2063.4763502949327,1639.988248428482,0.0,1661.2761662541182,1736.4921321947027,1420.6947999113436,1564.179628768854,1769.480161206164,1677.1827539943408,2045.025501356134,1917.9779740301697,1785.5358651425838,1371.3413279258448
danish,1257.5985440724169,1260.388184461511,2307.068247762276,1575.8828122980333,1704.4233073339547,2337.436384017304,1897.156338145807,2104.1638561859127,1951.3369377762401,2044.822063188658,2175.892458846555,1930.425523790652,1929.301383083195,2033.2324140051367,1990.9885033365065,2192.163433308498,2087.212443519606,1902.6229416877256,1792.074789526328,1664.0900330615634,941.4224955327663,1818.0337303450267,1521.7937916274075,1898.120883781281,1951.951383598049,2008.151680037319,1830.301500990404,1595.615930170803,2073.3511357635193,1691.8398680729822,2173.847431835087,2191.9567336479327,2265.8594646736087,2114.7525318470675,1658.939114794387,2128.718514386289,2189.320688537583,1255.9514368842629,1661.2761662541182,0.0,1773.2628230200783,1718.3605176987448,1627.8134705785858,1803.586908429343,1805.956010324849,2033.113583101487,2001.166890396977,1777.9250565848436,1555.944338156211
slovenian,1747.4083177656782,1849.375818457059,2268.4263056994982,1802.5009609446083,1757.7092290025073,2314.1509537996035,1482.7087302903012,2151.6834242397654,2012.4426685266455,2121.526606531538,2154.822792857123,1528.3832473400828,1927.3784152527958,2064.5211191506855,1916.9325321097888,2216.570496453321,2094.576426791625,1906.7552751249475,1821.1518191083785,901.4283419346586,1806.1174900256335,1646.445540191711,2006.8311288821058,2000.3125416976527,2091.7768145694527,2069.306502749404,1871.2190979421762,1698.7759990935708,1990.416065499119,1846.2209996082609,2166.973776274854,2154.6340263072575,2350.4166165091647,2169.50405408052,1704.6662183799028,2039.7314112949734,2185.2953364935584,1830.9523484027004,1736.4921321947027,1773.2628230200783,0.0,1865.6564757066537,1857.4331154246754,1949.9306306559074,1913.4643138118556,2047.9724474469929,2058.793622099126,1875.700209074075,1783.184184177656
maltese,1284.156543474588,1787.3373044241969,2002.8190074241036,1480.6687891199126,1451.3428182682135,2367.883728672053,1993.8074383622059,2061.402588495244,1877.1489805770643,2036.82591212303,1989.5817500324138,1923.6366375926073,2088.767593594239,2030.0883020460963,1972.8719440089174,2274.4412356678317,1922.7084723841504,1939.9519919059076,1608.0258087402513,1721.3044866132846,1743.0479557041688,1831.7986253130243,1989.0042961140077,1741.9278501450071,1955.9863777053758,1983.7938972457453,1827.6947004746821,1318.4423999431726,1960.6566748302903,1581.2525578129903,2030.8585920979087,2087.6484415635364,2191.396045872789,2127.4905314840785,1394.7118345557903,1937.8162260810063,2067.207879805348,1793.9681531520032,1420.6947999113436,1718.3605176987448,1865.6564757066537,0.0,1597.7303339160358,1762.266401429255,1767.633040949751,2090.549086731348,1961.5016461790801,1812.949471755553,1470.3458338108144
malagasy,1027.0074675062733,1727.094422542902,2121.964956516981,1635.043749925383,1585.7419044408982,2321.9837593257666,1970.3515904417527,1807.2935703317526,1835.3332392816285,1950.4904442993131,1929.6123489037316,1934.9973232725847,2054.7561354116915,2052.3596899137597,1914.1651651649859,2176.2308068958805,1762.0227769753917,1908.4747857432676,1715.7640570871918,1670.8247512074013,1623.575886996054,1858.1664710304378,1886.2029142907331,1528.6761469806504,1808.5318483453684,1942.1165939742293,1871.2399672652562,1545.7071151898463,1977.1795891714014,1338.9985361962429,1871.170191601841,1930.917871878342,2143.1407457417677,2126.816471891183,1616.5104198797496,1801.2069488030197,1948.812165182598,1715.0567354549776,1564.179628768854,1627.8134705785858,1857.4331154246754,1597.7303339160358,0.0,1641.849055524783,1955.4850138431566,1980.322726562257,1801.486303029519,1707.4481849604417,1509.0250695646043
javanese,1551.6988092073623,1813.892296057447,2124.8792245611967,1777.4807094811056,1765.3816735120363,2258.1507094725685,2040.3975941364313,1966.926330593771,1366.233218031275,2027.9607465213376,1906.361889202582,2050.1053607226086,2074.2110284511145,2033.9839014165852,1993.7125705825167,2121.204606766193,1871.9587847237417,1954.4488973785608,1790.698425378519,1825.8189914621698,1777.3949577297526,1870.1718580029496,1947.0898559860038,1590.9851321027113,1915.019942688718,2004.8993702591965,1879.2563231738436,1751.3098041118717,1976.5567159849672,1670.190844210356,1918.8158548273223,1931.0656328894925,2081.191776037212,2106.22187361099,1731.1489740019197,1895.9452215773576,2004.5075033490984,1797.3181937114896,1769.480161206164,1803.586908429343,1949.9306306559074,1762.266401429255,1641.849055524783,0.0,1915.1794673159618,2041.1584006261187,1879.1152304452335,1850.7099330200754,1697.880744229746
albanian,1707.9876492319927,1838.1832962626522,2271.247965463275,1624.2699130911867,1686.2018102333639,2310.2681887269396,1970.616839583979,2163.386787654313,1945.8399431418816,2096.5936661924575,2145.9717069095054,2020.6909935568904,2071.080291454475,2025.1546785296314,1951.404790697584,2261.609961738572,2129.241327681462,2017.9753406645402,1791.6893118184855,1830.6158798075146,1873.862071979677,1820.5711393044821,2083.0052554537183,2040.9001210425613,2086.1087699213817,2010.5915384842397,1846.5117735829274,1642.6417587902329,2085.3231991913945,1848.9568407788543,2238.8057823199097,2156.0673499515365,2234.550621611507,2138.5510343116316,1647.7907229747832,2116.2044368215643,2202.0184059108265,1803.2578862577054,1677.1827539943408,1805.956010324849,1913.4643138118556,1767.633040949751,1955.4850138431566,1915.1794673159618,0.0,2076.2113145564513,2062.1008348220207,1831.027902408755,1746.5483057815954
armenian,2008.3754515239975,2023.821630900367,2103.807153327685,2072.9416379126674,2076.732861219506,2423.50900605439,2006.0479789837846,2009.3473478429862,2015.2620471130158,2117.0788766108735,2173.5661170691687,2187.8279979046397,2132.076205643417,2130.536466519099,2016.9663487672672,2310.889350345114,2015.6211642318935,2015.4064845378466,1959.4833473254694,2019.5122493268884,2009.5545123843135,1947.2489043935655,2114.430571913092,1983.9876504529395,2271.6319891678804,2111.737000906509,1888.8227694573404,2007.6492064655738,2009.6050645733587,1977.0912315465434,2101.643066201897,2068.6498867760824,2215.4965944512255,2076.021800780086,2012.861208942586,1901.346312678039,2172.5854516097165,2119.1820933473114,2045.025501356134,2033.113583101487,2047.9724474469929,2090.549086731348,1980.322726562257,2041.1584006261187,2076.2113145564513,0.0,2049.629827644704,2095.064623805135,2022.2607922075656
khmer,1796.196336752045,1940.1658261803188,2147.4987289559476,1939.7110310077962,1912.4910115760508,2304.4175791572397,2097.797322777142,2013.2347516388127,1965.006257325338,2114.457776204527,2055.7946981839923,2134.5585013914165,2188.198465213059,2182.867615044224,2065.1225450845327,2170.424805843567,1971.623047620119,2039.5216501136151,1952.461376911715,2010.6329363034904,1998.1236315611893,2024.5434155484395,2095.0424649806464,1865.2845040339814,2076.691792964491,2133.5925363858987,2045.6871627078767,1911.439855142345,2109.431965347574,1772.4010406281154,2042.8471830592732,2023.2566088590902,1932.5881077820598,2133.8902902684226,1934.8852935853388,1915.3143952400874,2046.5524441320335,2018.1637010393183,1917.9779740301697,2001.166890396977,2058.793622099126,1961.5016461790801,1801.486303029519,1879.1152304452335,2062.1008348220207,2049.629827644704,0.0,2022.223209264984,1914.8708624445965
kurdish,1574.3710522030735,1800.6689535318708,2210.0725438051336,1754.3192615798332,1797.462378103626,2260.555172922476,2017.5160291851541,2095.8249036014067,1939.1456679401103,2022.2016797854842,2027.1530099366692,2031.4648663424196,2157.7392056968893,1968.5400300013598,2031.5775906917622,2264.569388025415,2009.0587663397835,2037.949615957656,1838.6334347530924,1795.8164597499535,1870.3553620626221,1840.7767886575186,1988.8655488775723,1969.3219504766398,1934.4748025745296,1863.5139047234832,1926.895610367139,1785.94096538759,1954.3640858360504,1657.4497148335213,2003.2779806819913,2107.2703005313942,2211.8518501910635,2209.406171203823,1743.764451283515,1979.6659627575627,2098.454755632668,1781.4368396637356,1785.5358651425838,1777.9250565848436,1875.700209074075,1812.949471755553,1707.4481849604417,1850.7099330200754,1831.027902408755,2095.064623805135,2022.223209264984,0.0,1764.5007698160398
haitian creole,1151.4809154706609,1713.3999254407552,2247.6735865924115,1160.77923309764,1388.6665765868745,2337.3758362585113,1873.4877432193286,2050.000117524609,1868.9121382107726,2005.37950047394,2022.3333750503082,1847.1560355909141,2013.331473926743,1981.7041074872834,1911.935813316822,2199.3974319012354,1984.0304201418098,1955.1336539398985,1661.3535672169405,1638.2504440867922,1634.7242425310221,1821.1487253938637,1992.6453031943436,1725.3865573889955,1867.131971725459,1953.6640014542597,1871.4660963902331,1293.0780269675981,2063.299403897495,1562.3117718583417,2049.491576962485,2087.3116167235503,2217.7791814854377,2178.304833559063,1387.5804719448988,2014.9608692098877,2152.316668659783,1642.686800662798,1371.3413279258448,1555.944338156211,1783.184184177656,1470.3458338108144,1509.0250695646043,1697.880744229746,1746.5483057815954,2022.2607922075656,1914.8708624445965,1764.5007698160398,0.0
